,Unnamed: 0_level_0,Unnamed: 1_level_0,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right:Marker1,stick_right:Marker1,stick_right:Marker1,stick_right:Marker2,stick_right:Marker2,stick_right:Marker2,stick_right:Marker3,stick_right:Marker3,stick_right:Marker3,stick_right:Marker4,stick_right:Marker4,stick_right:Marker4,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red:Marker1,diabolo_red:Marker1,diabolo_red:Marker1,diabolo_red:Marker2,diabolo_red:Marker2,diabolo_red:Marker2,diabolo_red:Marker3,diabolo_red:Marker3,diabolo_red:Marker3,stick_left,stick_left,stick_left,stick_left,stick_left,stick_left,stick_left,stick_left:Marker1,stick_left:Marker1,stick_left:Marker1,stick_left:Marker2,stick_left:Marker2,stick_left:Marker2,stick_left:Marker3,stick_left:Marker3,stick_left:Marker3,stick_left:Marker4,stick_left:Marker4,stick_left:Marker4,rot_velocity
,Unnamed: 0_level_1,Unnamed: 1_level_1,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,
,Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,
0,4092,34.1,-0.08059461295109677,0.23193384185028293,0.15335024049118562,0.9571807066114142,0.2048278132119423,-0.3455399151565377,1.148375730107847,0.182859,0.009604000000000001,0.8784860000000001,0.212854,0.0216,0.891544,0.154428,0.024669,0.928747,0.126528,-0.005137,0.8697860000000001,-0.635083,-0.76354,0.094653,0.068687,0.24521199999999999,0.116809,0.451904,0.288554,0.124992,0.448475,0.249825,0.11714300000000001,0.41899200000000003,0.197256,0.10829100000000001,0.488246,0.7900271085063258,0.2137095994341329,0.2265782363380303,0.5280602974592814,0.0689446447302135,0.37807134069135634,1.3967776297319237,-0.550082,-0.132294,1.1426479999999999,-0.575329,-0.146396,1.068682,-0.526275,-0.123877,1.085721,-0.492655,-0.106999,1.119612,85.28241060199076
1,4093,34.108333,-0.0775908204184874,0.23203707026635043,0.15421149041672363,0.9572655215939032,0.20630445460508892,-0.346004058501747,1.1498032618287393,0.183528,0.011125,0.879801,0.21359899999999998,0.023143,0.892659,0.15540299999999999,0.026244999999999997,0.9302159999999999,0.127148,-0.003639,0.8714639999999999,-0.624475,-0.74441,-0.173586,-0.160475,0.24115999999999999,0.12004000000000001,0.44544700000000004,0.276194,0.126747,0.471617,0.265845,0.12375499999999999,0.423505,0.18143900000000002,0.10961900000000001,0.44121800000000005,0.7961198142917573,0.2086077101487339,0.22130239186192985,0.523164712031257,0.07166725248945535,0.3728923704816956,1.3958704970768476,-0.545667,-0.129599,1.1421370000000002,-0.572162,-0.143913,1.06865,-0.52256,-0.121957,1.084814,-0.488227,-0.10529300000000001,1.11809,85.47043863996296
2,4094,34.116667,-0.07384458803149851,0.23320244219791003,0.15383888479317473,0.9573386001290145,0.20762669118837407,-0.3472691125334174,1.150989208855666,0.18474000000000002,0.012445999999999999,0.881051,0.214928,0.024427,0.893669,0.15699100000000002,0.027807,0.931602,0.12826600000000002,-0.002194,0.873138,-0.5351229999999999,-0.6322949999999999,-0.420426,-0.370256,0.230775,0.12219000000000001,0.44452200000000003,0.24039699999999997,0.12460399999999999,0.487637,0.26361999999999997,0.12725999999999998,0.444226,0.188307,0.11470699999999999,0.401702,0.8017173313776205,0.20313755067751177,0.2158994084978536,0.519010502286578,0.07454144636875645,0.3675345996628338,1.3950192077810888,-0.5412279999999999,-0.12679200000000002,1.141666,-0.568862,-0.141224,1.0686229999999999,-0.5187390000000001,-0.119896,1.084003,-0.48374399999999995,-0.10351400000000001,1.116724,85.57607284254097
3,4095,34.125,-0.07013299686299432,0.23438264693733946,0.15309715794844508,0.9574483786574453,0.2088397086830914,-0.34903121768389744,1.152046722676164,0.186375,0.013631,0.882177,0.21668400000000002,0.025551,0.8945629999999999,0.159003,0.029249,0.9328549999999999,0.129804,-0.0008439999999999999,0.874674,-0.377375,-0.441449,-0.616654,-0.53146,0.21200700000000003,0.123081,0.444009,0.191465,0.120235,0.48308900000000005,0.23704,0.12695399999999998,0.465525,0.20751599999999998,0.122054,0.383414,0.8065551315495503,0.19746172560043573,0.2103607698305897,0.5159709615959676,0.07749849423540775,0.3620205274053638,1.394179033095384,-0.536813,-0.12393900000000001,1.141206,-0.5654060000000001,-0.13839400000000002,1.068538,-0.514806,-0.117753,1.083277,-0.479231,-0.101712,1.11554,85.71247388892672
4,4096,34.133333,-0.0677330506191583,0.2365024666228562,0.15206613982662362,0.9572641778805667,0.20983308903126735,-0.3512661894779093,1.1527406116434578,0.188396,0.014643999999999999,0.883194,0.218786,0.02652,0.8954190000000001,0.16125,0.030592,0.933891,0.13175,0.000322,0.8759530000000001,-0.174283,-0.19253499999999998,-0.732783,-0.628955,0.186639,0.123071,0.43865200000000004,0.145842,0.116875,0.45460500000000004,0.191702,0.123375,0.471498,0.22237300000000002,0.12896400000000002,0.389853,0.8112328649458164,0.1928908710042338,0.20465995134469656,0.5126486662721536,0.08040376860392832,0.3566423599517154,1.3932572095829485,-0.532358,-0.12100599999999999,1.140827,-0.561866,-0.135626,1.068558,-0.510845,-0.115569,1.082639,-0.474736,-0.099772,1.114424,85.76942484638374
5,4097,34.141667,-0.06712137724195992,0.238550862469998,0.1516941428612698,0.9568579276745045,0.21063513483381996,-0.35365405116278903,1.1532773203187674,0.190683,0.015533000000000002,0.884123,0.22109099999999998,0.027426,0.896288,0.163573,0.031729,0.93476,0.13402,0.001247,0.8769610000000001,0.050913,0.08087799999999999,-0.7573979999999999,-0.645922,0.159576,0.12296300000000002,0.425569,0.118408,0.11681300000000001,0.41058,0.142217,0.11934700000000001,0.453679,0.218104,0.13273,0.412448,0.8148862450766334,0.1875933369605567,0.1993723235570464,0.5109009924754232,0.08346010566921332,0.3510402893928673,1.3924232460752661,-0.527929,-0.11804400000000001,1.1403729999999999,-0.558135,-0.132609,1.068383,-0.50673,-0.113231,1.082015,-0.47018000000000004,-0.0978,1.113474,85.83968814490068
6,4098,34.15,-0.06852003526268666,0.24071037051849026,0.15242175848918468,0.9561020499044631,0.2111783048249737,-0.35605988197830596,1.1536037568407074,0.193183,0.016280000000000003,0.884959,0.22353,0.028285,0.8971680000000001,0.165884,0.032632,0.9354450000000001,0.13657,0.0018510000000000002,0.877683,0.272784,0.341823,-0.686066,-0.581429,0.13638599999999998,0.12360299999999999,0.405927,0.11496700000000001,0.12082999999999999,0.367316,0.105101,0.117797,0.41552700000000004,0.18909,0.132181,0.434939,0.8181214669827885,0.18249639912577356,0.19361847663333592,0.5097884022555264,0.0866053166352126,0.3453270109794147,1.3914113905794867,-0.523493,-0.114952,1.139846,-0.554275,-0.12948199999999999,1.068093,-0.5025189999999999,-0.110797,1.0813549999999998,-0.465584,-0.095731,1.112541,86.08394211401452
7,4099,34.158333,-0.0723702257209564,0.24294976173100688,0.15434295728273453,0.9549430429303963,0.2114628209237175,-0.35839823829358575,1.153748730710312,0.195819,0.016897,0.885748,0.226008,0.029119,0.8981299999999999,0.168062,0.033293,0.935969,0.13934100000000002,0.002123,0.878117,0.45822700000000005,0.562004,-0.5277430000000001,-0.442342,0.120524,0.125637,0.384324,0.129364,0.12805999999999998,0.341042,0.090748,0.12008800000000001,0.370642,0.14146,0.12876300000000002,0.441288,0.8211790433538616,0.17741797090971873,0.18797789939942125,0.5087751484615738,0.08977050344461293,0.3395952853579935,1.390402499821419,-0.519035,-0.111828,1.139307,-0.550367,-0.126301,1.06778,-0.49827899999999997,-0.10830999999999999,1.080697,-0.460978,-0.09361900000000001,1.111626,86.21573516254301
8,4100,34.166667,-0.07824207959041354,0.24431319338608212,0.15812464706299487,0.9535123683047144,0.21153312080051775,-0.3603985764110478,1.1539561520307413,0.19847,0.017422999999999998,0.886525,0.22840700000000003,0.02998,0.8991819999999999,0.170044,0.033631,0.9364319999999999,0.142228,0.0020510000000000003,0.8783610000000001,0.584915,0.7112729999999999,-0.302664,-0.245684,0.111796,0.12896300000000002,0.36649499999999996,0.146483,0.135864,0.339914,0.09829,0.126122,0.33626100000000003,0.090616,0.124904,0.42331,0.8240677731497144,0.17187924734564528,0.18268100887691593,0.5079345219451796,0.09299938958797956,0.33376705939312906,1.3894570321833526,-0.514529,-0.10868199999999999,1.138724,-0.546403,-0.122993,1.067405,-0.493989,-0.10573900000000001,1.080006,-0.45633,-0.09148099999999999,1.110701,86.25436444482773
9,4101,34.175,-0.08551466062343145,0.24524300196287485,0.16341378166465106,0.951755771597291,0.2113976160249226,-0.36204377281046796,1.1541977836262174,0.201044,0.017866999999999997,0.887332,0.23064899999999997,0.030857,0.900328,0.17180299999999998,0.033727,0.9368780000000001,0.145123,0.001697,0.8785219999999999,0.6365609999999999,0.770025,-0.039756,-0.016469,0.1063,0.13309400000000002,0.356717,0.149585,0.14164100000000002,0.35998600000000003,0.115799,0.134089,0.324883,0.053516999999999995,0.123553,0.385281,0.8267225505883345,0.16664304017027762,0.17732034565623964,0.5072646415115857,0.09627331254224025,0.3279268656805964,1.3883984643782412,-0.509997,-0.10545,1.138073,-0.542357,-0.119622,1.066945,-0.489646,-0.103085,1.079264,-0.45166000000000006,-0.08924,1.109746,86.41358732482527
10,4102,34.183333000000005,-0.09311179829892496,0.24555974060192035,0.1707301836837572,0.9496745817343796,0.2110030378003026,-0.3631280012518702,1.1545735356218325,0.203453,0.01821,0.888194,0.232667,0.031744,0.901518,0.173368,0.033548,0.937398,0.14794100000000002,0.001019,0.878758,0.607975,0.729272,0.23147800000000002,0.21200500000000003,0.098416,0.136826,0.355548,0.128788,0.14311,0.38709699999999997,0.126246,0.14114100000000002,0.337899,0.040214,0.126227,0.341647,0.8295929596802606,0.16187507384600994,0.17228509646100756,0.5058555399061238,0.09949430386995277,0.32224933691930874,1.3873105898575435,-0.505425,-0.102213,1.1374,-0.5383479999999999,-0.1163,1.066514,-0.48535500000000004,-0.100414,1.078474,-0.44702700000000006,-0.086931,1.108688,86.56323879736712
11,4103,34.191666999999995,-0.10034832834543497,0.24492051868743256,0.17962134399208252,0.947459933351608,0.21039856074878627,-0.3636934675058162,1.155156846598998,0.20566399999999999,0.018451,0.889084,0.234454,0.03259,0.902698,0.174789,0.033093,0.93801,0.150624,9e-05,0.879102,0.500375,0.595357,0.473685,0.413278,0.083511,0.13938699999999998,0.359495,0.085762,0.14068,0.403661,0.11589200000000001,0.14464000000000002,0.364836,0.048881,0.13284100000000001,0.309989,0.8324242666196252,0.1565562282235115,0.16746546874776738,0.5044950986127594,0.10280105412669012,0.31648749173100804,1.3862243230797957,-0.5008319999999999,-0.09893400000000001,1.136636,-0.534335,-0.11283599999999999,1.065985,-0.481058,-0.09765399999999999,1.077596,-0.44238,-0.084594,1.107549,86.7980315505194
12,4104,34.2,-0.10697111120897529,0.24389385071375821,0.18948905631649127,0.9450750597106125,0.2095096060326573,-0.36388369580583685,1.1558642857417012,0.207693,0.018509,0.89002,0.236042,0.033289,0.903874,0.176108,0.032375,0.938718,0.153169,-0.0011,0.8795870000000001,0.327809,0.384151,0.6524,0.565105,0.060381,0.140624,0.36297399999999996,0.033207,0.136955,0.39769299999999996,0.081187,0.14385599999999998,0.38868800000000003,0.066748,0.141062,0.30254000000000003,0.8354330042676156,0.15173446819776734,0.16299019094060618,0.5024565097580803,0.10604188580329013,0.31095470087744986,1.385043229222909,-0.496266,-0.09567300000000001,1.135784,-0.530414,-0.10944100000000001,1.065417,-0.476871,-0.094894,1.076611,-0.43783,-0.082206,1.10625,86.86768942700414
13,4105,34.208333,-0.11274324808282334,0.24244786977102714,0.19997125019172116,0.9426131176426445,0.20843128097340746,-0.36387967967779405,1.1567399437473582,0.209652,0.018449,0.891021,0.23756,0.03388,0.9050600000000001,0.177465,0.031481999999999996,0.9395549999999999,0.155673,-0.002439,0.880245,0.11482300000000001,0.121241,0.7471810000000001,0.643302,0.031757,0.141131,0.36083699999999996,-0.011313,0.134778,0.368707,0.030602999999999998,0.140422,0.394045,0.07598099999999999,0.14819300000000002,0.31976,0.8388626589410799,0.14709022500882696,0.1572768048627675,0.4999379079378886,0.10928839437751145,0.30538226163487264,1.3835188887394902,-0.491708,-0.092277,1.134842,-0.526567,-0.106046,1.064824,-0.47274799999999995,-0.092161,1.0755219999999999,-0.433316,-0.079813,1.104786,86.87827310485179
14,4106,34.216667,-0.11745118093737335,0.24118500763021217,0.2102066496620705,0.9401319995770161,0.20718575545701756,-0.3640196715471883,1.1576785777131091,0.2117,0.018246000000000002,0.892078,0.23919200000000002,0.0343,0.9062389999999999,0.179032,0.030501999999999998,0.940493,0.158255,-0.0038619999999999995,0.881072,-0.11582999999999999,-0.155108,0.746445,0.636667,0.003179,0.141734,0.35096700000000003,-0.034255,0.136266,0.328031,-0.019351,0.137408,0.375014,0.063145,0.151528,0.349856,0.8424509158735539,0.14215951735250848,0.15272439543274885,0.49673170324594096,0.1125498869452018,0.2999810799842675,1.3821539133947554,-0.487142,-0.088939,1.1338409999999999,-0.522818,-0.10258800000000001,1.0642120000000002,-0.468729,-0.089349,1.07435,-0.42887299999999995,-0.07737100000000001,1.103192,86.87827310485179
