,Unnamed: 0_level_0,Unnamed: 1_level_0,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right:Marker1,stick_right:Marker1,stick_right:Marker1,stick_right:Marker2,stick_right:Marker2,stick_right:Marker2,stick_right:Marker3,stick_right:Marker3,stick_right:Marker3,stick_right:Marker4,stick_right:Marker4,stick_right:Marker4,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red:Marker1,diabolo_red:Marker1,diabolo_red:Marker1,diabolo_red:Marker2,diabolo_red:Marker2,diabolo_red:Marker2,diabolo_red:Marker3,diabolo_red:Marker3,diabolo_red:Marker3,stick_left,stick_left,stick_left,stick_left,stick_left,stick_left,stick_left,stick_left:Marker1,stick_left:Marker1,stick_left:Marker1,stick_left:Marker2,stick_left:Marker2,stick_left:Marker2,stick_left:Marker3,stick_left:Marker3,stick_left:Marker3,stick_left:Marker4,stick_left:Marker4,stick_left:Marker4,rot_velocity
,Unnamed: 0_level_1,Unnamed: 1_level_1,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,
,Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,
15,73593,613.275,0.7769962545921156,-0.00019162587512314732,0.3392866933767431,0.5302464741295541,0.12835036980714165,-0.19457621234658784,1.5354204670188638,0.011359000000000001,-0.061175,1.180009,0.006159,-0.046882,1.14866,0.06723,-0.04022,1.180799,0.033877,-0.078203,1.231673,-0.649149,-0.698765,0.201684,0.222838,-0.068871,0.137668,0.41031999999999996,-0.029210000000000003,0.141056,0.391011,-0.076725,0.138802,0.378046,-0.100678,0.13314600000000001,0.461904,0.5343055603243091,0.07235542475701508,0.010341438999583149,0.8421254748279355,0.15495077220819187,-0.07017595978521715,1.3356968520763997,-0.18793800000000002,-0.040376,1.061621,-0.15493800000000002,-0.051861000000000004,0.990303,-0.130214,-0.051774,1.041218,-0.128608,-0.047299,1.091628,129.90524377660375
16,73594,613.283333,0.7741661804732237,-0.014832969627247443,0.351268507830392,0.5263621789510974,0.1264831171967405,-0.19621281399620666,1.545521166603826,0.011598,-0.061102,1.186706,0.006106,-0.045649,1.1559629999999999,0.067634,-0.04059,1.187519,0.034647000000000004,-0.08014500000000001,1.237424,,,,,,,,,,,,,,,,,0.5439163677447522,0.07356738033910465,0.011040763904409577,0.8358354664536582,0.15466943805380787,-0.06860288257482938,1.3313116490163268,-0.188781,-0.040664,1.058792,-0.157415,-0.052282,0.9867610000000001,-0.131527,-0.05204299999999999,1.037095,-0.128769,-0.047443,1.087444,129.90524377660375
17,73595,613.291667,0.7676669221187501,-0.03075136603219505,0.36589522313282496,0.525226175909445,0.12394488482832647,-0.19767486524323066,1.5550961631440807,0.01197,-0.061094,1.1923979999999998,0.006445,-0.044256000000000004,1.162397,0.068187,-0.041116,1.193783,0.035128,-0.08254700000000001,1.2420930000000001,,,,,,,,,,,,,,,,,0.549370509867251,0.07679959693406456,0.009865556678642678,0.831983494782428,0.15421583539504358,-0.06772405569903281,1.3275018658472488,-0.18921300000000002,-0.040958,1.056431,-0.158779,-0.053082000000000004,0.9840840000000001,-0.132236,-0.052451,1.0340719999999999,-0.128826,-0.047479,1.0843450000000001,129.90524377660375
18,73596,613.3,0.7605424516545576,-0.04562608414059001,0.3788304951579808,0.5253388388608156,0.12158411641536283,-0.19922696601491618,1.563281031207452,0.012546,-0.060967999999999994,1.197139,0.0071200000000000005,-0.04287,1.1678620000000002,0.068959,-0.04161,1.199188,0.035602999999999996,-0.084649,1.24586,0.013324,-0.042453,0.713421,0.699322,-0.068204,0.135321,0.44773,-0.11158499999999999,0.135192,0.43904399999999993,-0.08154199999999999,0.132633,0.47805299999999995,-0.011487,0.138139,0.42609300000000006,0.5502222681219983,0.08118715068483921,0.006460125841839895,0.8310369239693678,0.15360395681408834,-0.06768366600586762,1.3244969569690666,-0.189289,-0.041184,1.0545950000000002,-0.159001,-0.054148,0.982333,-0.132365,-0.052983,1.032261,-0.128856,-0.047451,1.0824690000000001,64.08997485289541
19,73597,613.3083330000001,0.7527142272916699,-0.06052195767973593,0.3898002700341036,0.5270807662518681,0.11958303790487369,-0.20100912825305242,1.5700035353175283,0.013297,-0.06055700000000001,1.200768,0.008134,-0.041287,1.1722,0.069958,-0.042036000000000004,1.203573,0.036,-0.086379,1.248559,-0.170292,-0.23076,0.680262,0.674532,-0.078499,0.135051,0.444989,-0.11143199999999999,0.136476,0.415483,-0.10545999999999998,0.132629,0.464271,-0.018603,0.136048,0.455215,0.5463050988475349,0.08861887363338761,0.000420728578362569,0.8328849003293302,0.15277554259374693,-0.0683317739669094,1.322025666697612,-0.189054,-0.041369,1.053336,-0.158091,-0.055713,0.9816229999999999,-0.131935,-0.053647,1.031776,-0.128901,-0.047184,1.081903,129.85225983572388
20,73598,613.3166669999999,0.7436615423587453,-0.07479918652708839,0.3993853144909717,0.530908619896537,0.11784164016041201,-0.20271529064316532,1.5751229660221033,0.014158,-0.059934,1.2031020000000001,0.009452,-0.03957,1.175223,0.07107999999999999,-0.042411000000000004,1.20686,0.036192,-0.087811,1.2500440000000002,-0.49066800000000005,-0.55119,0.471134,0.48318500000000003,-0.079818,0.13558599999999998,0.43152700000000005,-0.069228,0.13928,0.388731,-0.109581,0.135074,0.41674399999999995,-0.060647,0.132404,0.48910600000000004,0.5386181038018557,0.09464836737885629,-0.006300321646474915,0.8371932457662099,0.15191009463704486,-0.06962589220093263,1.3210722831523822,-0.188655,-0.041522,1.052858,-0.156406,-0.057152999999999995,0.981986,-0.131184,-0.054334,1.0325790000000001,-0.12906600000000001,-0.047047000000000005,1.08264,129.64173825475288
21,73599,613.325,0.7342240605513386,-0.08761836103947412,0.40647633489662316,0.5366703279344489,0.11668014705397127,-0.2042772260231426,1.5782591025093928,0.015061000000000001,-0.059034,1.203975,0.010981,-0.037743,1.176698,0.072241,-0.042644999999999995,1.208793,0.036152,-0.088727,1.250232,-0.66969,-0.715133,0.130103,0.152227,-0.067217,0.136322,0.42477700000000007,-0.024395,0.139346,0.41407700000000003,-0.068238,0.137695,0.391585,-0.109017,0.131923,0.468667,0.5290017320138788,0.0991744781223845,-0.012121922215780363,0.8427186063077422,0.15118569659064823,-0.07109880572684699,1.3216386747491171,-0.188193,-0.041661000000000004,1.0532700000000002,-0.154366,-0.0583,0.9833700000000001,-0.13030999999999998,-0.054898,1.034492,-0.129324,-0.046968,1.08449,129.62113125979235
22,73600,613.333333,0.7249841014204573,-0.09748521446501231,0.41118586760582493,0.543894169788138,0.11624468615906677,-0.20539245348676963,1.5791307438246012,0.01591,-0.057865999999999994,1.2032100000000001,0.012556999999999999,-0.035869,1.176396,0.073286,-0.042574,1.209167,0.035872,-0.089,1.249018,-0.6589550000000001,-0.6745270000000001,-0.249279,-0.22057100000000002,-0.054272,0.136142,0.433429,-0.024547,0.13627,0.46619700000000003,-0.025465,0.137626,0.416921,-0.112804,0.134529,0.41717,0.5201944488670479,0.10213309546106343,-0.014910761600045848,0.8477878480893416,0.15078286521557735,-0.07201046957815865,1.3236790782822028,-0.18790199999999999,-0.041857,1.054741,-0.152633,-0.058983,0.985676,-0.12964,-0.05520599999999999,1.037258,-0.129691,-0.046919,1.087209,129.49405633414355
23,73601,613.341667,0.7146298847788844,-0.10483355859774163,0.41608083520503814,0.5524407582245632,0.1159963959908473,-0.20569332317910682,1.578088599356055,0.016579,-0.056586000000000004,1.200757,0.01404,-0.033963,1.1743780000000001,0.074045,-0.042266000000000005,1.208105,0.035237,-0.088999,1.246226,-0.45991800000000005,-0.443093,-0.558996,-0.528835,-0.054961,0.134998,0.449554,-0.069761,0.132963,0.49119700000000005,-0.026760000000000003,0.134679,0.467139,-0.068361,0.137352,0.390327,0.514698714562067,0.10283593965081526,-0.01310268690336115,0.851080679101695,0.15079318173308812,-0.07182500447621748,1.3273394734358017,-0.187999,-0.042185,1.0575510000000001,-0.151794,-0.059049000000000004,0.988907,-0.12946,-0.055220000000000005,1.040774,-0.130169,-0.046995,1.09073,129.3732198285815
24,73602,613.35,0.7069760003304678,-0.10870423779079429,0.4170713985316477,0.5607314617264781,0.11704802604670515,-0.2058577854389136,1.574689437932994,0.01715,-0.054876999999999995,1.196804,0.015361000000000001,-0.031955000000000004,1.170623,0.074659,-0.041382,1.20529,0.034598000000000004,-0.087993,1.2422469999999999,-0.132098,-0.084735,-0.7075819999999999,-0.688983,-0.068852,0.133931,0.457179,-0.112578,0.1329,0.46383199999999997,-0.070979,0.131555,0.49026099999999995,-0.022999000000000002,0.13733900000000002,0.417444,0.5128272608774674,0.10155683469080806,-0.007865858735025252,0.8524274386097965,0.15119729516163455,-0.07069075213145967,1.3323543243070899,-0.18849100000000002,-0.042489,1.061628,-0.151912,-0.058526,0.992984,-0.12979000000000002,-0.054924,1.044959,-0.13074000000000002,-0.047095,1.094974,129.24774392829306
25,73603,613.358333,0.700790868704716,-0.10999893964636429,0.4164802166351128,0.5686269609931754,0.11881326693860293,-0.20572742346341616,1.5693444789307966,0.017588,-0.052917,1.191363,0.016479,-0.029873,1.165251,0.07508200000000001,-0.040057999999999996,1.200874,0.03392,-0.086393,1.2369569999999999,0.23402199999999998,0.296215,-0.656196,-0.653374,-0.081626,0.133845,0.44905,-0.10826199999999998,0.13582,0.41378100000000007,-0.11181300000000001,0.131617,0.462776,-0.024804,0.134097,0.47059399999999996,0.512622140197048,0.0968192062456123,-0.00040800071575804316,0.8531379819332764,0.15195810771837837,-0.06914521449389788,1.339055966261838,-0.189282,-0.042645999999999996,1.066857,-0.152606,-0.057302,0.997957,-0.130492,-0.05435,1.049975,-0.131482,-0.047324,1.100109,129.31357967192815
26,73604,613.366667,0.6960659878014372,-0.10862008248609217,0.41370977619240634,0.5766611131241236,0.12135966104812854,-0.20534195768822197,1.5619433645732368,0.017894,-0.050735,1.184407,0.017440999999999998,-0.02777,1.1582059999999998,0.07533,-0.038357999999999996,1.194864,0.033139999999999996,-0.084203,1.2303819999999999,0.534233,0.5932029999999999,-0.418468,-0.433116,-0.08015800000000001,0.134551,0.434399,-0.061686000000000005,0.13835799999999998,0.394379,-0.10662,0.134448,0.41429099999999996,-0.072168,0.130847,0.49452799999999997,0.5122661664735697,0.09085612023701845,0.00887135873993031,0.853961263229227,0.15302403907526502,-0.06716018209325986,1.3469626707050235,-0.190325,-0.042681000000000004,1.0728950000000002,-0.153538,-0.055608000000000005,1.003708,-0.131431,-0.053472000000000006,1.055769,-0.132468,-0.047452,1.106033,129.03834910502934
27,73605,613.375,0.6918005355299777,-0.10507744965608114,0.409114180393045,0.5856588904947465,0.12460825493702259,-0.20475476368860643,1.5525981476814024,0.018167,-0.048286,1.1759600000000001,0.018423,-0.025555,1.1495540000000002,0.07549700000000001,-0.036313,1.1874200000000001,0.032225,-0.08147,1.222515,0.682767,0.722264,-0.064157,-0.089713,-0.066413,0.135224,0.429066,-0.022324,0.137739,0.42639,-0.06134,0.136851,0.39626,-0.115575,0.13108,0.46454799999999996,0.5111136129326898,0.08356727087591326,0.020209813414094092,0.8552022856348152,0.1542610213636684,-0.06472333453093185,1.3561672603817763,-0.191624,-0.042733,1.079696,-0.154621,-0.053528,1.01026,-0.132588,-0.052392999999999995,1.062384,-0.133743,-0.047609,1.112778,129.03480762658265
28,73606,613.383333,0.6883972606340758,-0.09978900386574642,0.40172634793219336,0.5956234612874516,0.12869509879976412,-0.20426892311268308,1.5413254355663377,0.018491,-0.045535,1.166128,0.019523,-0.023228,1.139381,0.075695,-0.033957999999999995,1.17858,0.031248,-0.07811699999999999,1.213476,0.6384,0.647728,0.308823,0.278428,-0.055182,0.134921,0.438754,-0.031762,0.134483,0.476285,-0.023885,0.136215,0.427646,-0.109901,0.13406500000000002,0.41233100000000006,0.5088333751689509,0.07423136898725724,0.0328005650007327,0.8570311681077208,0.155425739159214,-0.06214568547014007,1.3667170481569475,-0.193073,-0.042899,1.087208,-0.155723,-0.051204,1.017614,-0.13386800000000001,-0.051324,1.069826,-0.135239,-0.048031,1.120334,128.93520904325223
29,73607,613.391667,0.6858028457217097,-0.09237215730324186,0.3919845170556835,0.6062095180247279,0.13336740132738925,-0.2038695516406438,1.528166637454462,0.018918,-0.042668,1.15496,0.020763999999999998,-0.020977000000000003,1.127753,0.07596,-0.031398,1.168396,0.030302999999999997,-0.07431,1.203285,0.414004,0.390756,0.595607,0.566712,-0.058646000000000004,0.133759,0.45314799999999994,-0.080459,0.131624,0.49157799999999996,-0.033924,0.132994,0.47534799999999994,-0.061553,0.136658,0.392517,0.5052888182010369,0.06285333391957548,0.04595206054920275,0.8594306701226554,0.15644009057090252,-0.059697798191775314,1.3784873664278559,-0.194508,-0.04313,1.095346,-0.156675,-0.048678,1.0257399999999999,-0.135114,-0.050302,1.078049,-0.13680699999999998,-0.048719,1.128629,128.85753499146045
30,73608,613.4,0.6843603083505161,-0.08298177744295124,0.3792572840576749,0.6171943822297734,0.1386610556158149,-0.20375006861491612,1.513083755333262,0.019485,-0.039689,1.1425100000000001,0.022175,-0.018841999999999998,1.1147200000000002,0.076352,-0.028656,1.156858,0.029449,-0.069998,1.1919899999999999,0.074657,0.022579,0.713263,0.696543,-0.073603,0.132903,0.456636,-0.11783199999999999,0.13227,0.45579200000000003,-0.081315,0.13031900000000002,0.488861,-0.021661,0.13611900000000002,0.425256,0.49938622355463536,0.049242193113267954,0.059220880762637367,0.8629492994509776,0.15716308329770973,-0.05747244861490716,1.3913281750359465,-0.195943,-0.043470999999999996,1.103823,-0.157323,-0.046032,1.034476,-0.136303,-0.049433,1.086919,-0.138547,-0.049781,1.137502,128.80327769858783
