,Unnamed: 0_level_0,Unnamed: 1_level_0,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right:Marker1,stick_right:Marker1,stick_right:Marker1,stick_right:Marker2,stick_right:Marker2,stick_right:Marker2,stick_right:Marker3,stick_right:Marker3,stick_right:Marker3,stick_right:Marker4,stick_right:Marker4,stick_right:Marker4,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red:Marker1,diabolo_red:Marker1,diabolo_red:Marker1,diabolo_red:Marker2,diabolo_red:Marker2,diabolo_red:Marker2,diabolo_red:Marker3,diabolo_red:Marker3,diabolo_red:Marker3,stick_left,stick_left,stick_left,stick_left,stick_left,stick_left,stick_left,stick_left:Marker1,stick_left:Marker1,stick_left:Marker1,stick_left:Marker2,stick_left:Marker2,stick_left:Marker2,stick_left:Marker3,stick_left:Marker3,stick_left:Marker3,stick_left:Marker4,stick_left:Marker4,stick_left:Marker4,rot_velocity
,Unnamed: 0_level_1,Unnamed: 1_level_1,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,
,Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,
15,4125,34.375,-0.1568632317455135,0.2296287981768905,0.26150518764617764,0.9242724589688517,0.1855405268776364,-0.4804583740501363,1.1983927807566983,0.337215,0.0024850000000000002,0.9337129999999999,0.36178899999999997,0.021518000000000002,0.949459,0.301034,0.009544,0.9806440000000001,0.28753,-0.025843,0.919745,-0.504283,-0.61032,0.46687,0.394005,-0.29888000000000003,0.18387699999999998,0.354523,-0.281522,0.187612,0.31400100000000003,-0.325343,0.179194,0.334969,-0.28977600000000003,0.184826,0.4146,0.8931358729217274,0.05307613640996266,0.05668520903404782,0.44303275648748724,0.17026475111879502,0.1919587745584247,1.336758364699295,-0.395471,-0.026418999999999998,1.098211,-0.443493,-0.036709,1.035799,-0.386914,-0.036483,1.037352,-0.34146,-0.03234,1.059273,90.19514570061766
16,4126,34.383333,-0.1578015296396101,0.22874274471645242,0.25991060626936074,0.9247820882411579,0.18445270725794533,-0.49181956440268537,1.203330399401511,0.348302,0.0011539999999999999,0.938517,0.372895,0.02008,0.954363,0.312053,0.00817,0.985401,0.298572,-0.027009,0.924376,-0.614734,-0.738196,0.215723,0.17502,-0.29961,0.187363,0.356662,-0.259662,0.194802,0.339165,-0.305747,0.185979,0.324027,-0.333422,0.181308,0.40679299999999996,0.8928682427023236,0.05100504161903402,0.05360931667425087,0.4441968348253116,0.17270029624817662,0.18700915728031248,1.334101132333767,-0.391301,-0.023742,1.095883,-0.43923900000000005,-0.033938,1.033392,-0.382664,-0.034076,1.035081,-0.337237,-0.030151999999999998,1.0570979999999999,90.27228096728489
17,4127,34.391667,-0.1578501994421044,0.22714238810570211,0.2576497884332965,0.9258003221980453,0.1835834646912386,-0.5036857707141629,1.208922570453668,0.35982,-9.6e-05,0.943759,0.384492,0.01866,0.959683,0.323601,0.006876,0.9906739999999999,0.309973,-0.027992000000000003,0.9295040000000001,-0.641295,-0.761412,-0.067204,-0.066899,-0.29787600000000003,0.190966,0.368131,-0.25690799999999997,0.19833699999999999,0.38311799999999996,-0.280343,0.193502,0.34001,-0.356377,0.18106,0.381265,0.8921968104211001,0.049380795395434794,0.05100572655915935,0.4460322907354377,0.1750482837715564,0.18224127204700086,1.3314827971023104,-0.387293,-0.021187,1.09353,-0.43503800000000004,-0.031312,1.030879,-0.378471,-0.031745999999999996,1.032793,-0.333111,-0.028,1.054978,90.384794763539
18,4128,34.4,-0.15816002431662024,0.22545256372305233,0.2541349426813263,0.9271310474400197,0.18289151989481187,-0.516368640982189,1.215056541507671,0.37192600000000003,-0.001326,0.949523,0.39670500000000003,0.017189,0.965562,0.33571100000000004,0.005647,0.99644,0.32191,-0.028824000000000002,0.935085,-0.576445,-0.679342,-0.33978200000000003,-0.301253,-0.300104,0.19380899999999998,0.387755,-0.280361,0.197712,0.427154,-0.268305,0.198598,0.37935599999999997,-0.351644,0.185116,0.356754,0.8917225335388164,0.04822185790438807,0.04828337619926877,0.447408416530315,0.1772872174238223,0.1776863104437582,1.3287722371107082,-0.383368,-0.018697,1.091153,-0.43096899999999994,-0.028831,1.028394,-0.37440999999999997,-0.029518,1.030482,-0.32910100000000003,-0.025899000000000002,1.052791,90.57644089354966
19,4129,34.408333,-0.15917964582890512,0.22369041569778342,0.24952809908748017,0.9286334939277854,0.18237495137804427,-0.5299138682222424,1.2216635988817808,0.384681,-0.002502,0.955772,0.409571,0.015711000000000003,0.971984,0.348403,0.004493,1.002636,0.334478,-0.029499,0.941042,-0.427791,-0.50393,-0.570217,-0.487752,-0.310175,0.195114,0.41031000000000006,-0.32241,0.19344,0.45279300000000006,-0.281368,0.199773,0.42621800000000004,-0.32674699999999995,0.192128,0.351919,0.8913393173188909,0.04674542069877545,0.04471743820703333,0.4486974902597382,0.17937055378377825,0.17304857133308393,1.3258550676265857,-0.379474,-0.016272,1.088686,-0.426957,-0.026431,1.025842,-0.370409,-0.027442,1.028094,-0.32514299999999996,-0.023982,1.0505149999999999,90.91620253052815
20,4130,34.416667,-0.16143252812384226,0.22215746307881076,0.24339259339894717,0.9302395637363885,0.18193067890691608,-0.5444469355022199,1.2286526104676427,0.39810999999999996,-0.003752,0.962501,0.4231,0.014086000000000001,0.978974,0.361642,0.003322,1.009207,0.34770500000000004,-0.030111000000000002,0.94731,-0.22331700000000002,-0.252114,-0.712983,-0.614999,-0.327359,0.194919,0.42918900000000004,-0.365111,0.18937,0.451578,-0.31715,0.196121,0.46079499999999995,-0.29981399999999997,0.199266,0.375194,0.8916565657318898,0.045157953499611554,0.041291494208067554,0.4485580681795889,0.18136217284757256,0.16851563565173167,1.322910250104279,-0.375485,-0.013943,1.086194,-0.42305,-0.024118,1.023415,-0.366508,-0.025453,1.0256530000000001,-0.321214,-0.022155,1.048042,90.95595427537609
21,4131,34.425,-0.16484077904365654,0.2198593588987905,0.2367337598557991,0.9319047734685291,0.18155201353372347,-0.5596175960813343,1.2362075458572752,0.41208,-0.005007999999999999,0.969701,0.43713599999999997,0.012409,0.9865209999999999,0.375334,0.002055,1.01619,0.36151,-0.030677999999999997,0.953895,0.012589,0.035873,-0.7566069999999999,-0.652764,-0.346561,0.19428399999999998,0.439963,-0.389253,0.18832100000000002,0.43000600000000005,-0.36054,0.19134,0.469972,-0.28989000000000004,0.20319,0.419912,0.8928599293699566,0.04273048381621079,0.037198784744653345,0.44675664817865846,0.18317915103934118,0.16393970586300222,1.3198993416883227,-0.371404,-0.011727,1.083725,-0.419308,-0.021858000000000002,1.021198,-0.36277,-0.023632,1.023211,-0.317359,-0.020575,1.045396,90.89634135727503
22,4132,34.433333000000005,-0.16980113895082602,0.21795229708269123,0.22975179155735115,0.9332087031760733,0.18104214374874517,-0.575451011325435,1.2441101584492409,0.42660600000000004,-0.006372999999999999,0.97741,0.451661,0.010624,0.994655,0.389427,0.000684,1.023554,0.37593899999999997,-0.031353,0.960825,0.249741,0.315882,-0.697096,-0.593216,-0.36125300000000005,0.19456500000000002,0.442905,-0.385542,0.191458,0.406058,-0.391728,0.188921,0.454905,-0.30649,0.203317,0.46775200000000006,0.89490441535086,0.039599392746505424,0.033062190754765144,0.44326613565908574,0.18493825073192677,0.15937361853675686,1.31697560380728,-0.3672,-0.009574,1.081339,-0.415691,-0.019577,1.0192450000000002,-0.359158,-0.021861000000000002,1.0208190000000001,-0.31354499999999996,-0.019112,1.042628,91.39161025204949
23,4133,34.441666999999995,-0.17569403177964,0.21622820174746732,0.22137381536228615,0.934542993038852,0.18050022203192947,-0.5920564347827869,1.2524954157043617,0.441615,-0.007885,0.985648,0.46665500000000004,0.008620000000000001,1.0033860000000001,0.403913,-0.000767,1.031356,0.390855,-0.032041,0.968153,0.45359099999999997,0.551318,-0.53346,-0.453567,-0.366525,0.195665,0.44297600000000004,-0.359058,0.197851,0.399424,-0.396787,0.190413,0.430278,-0.343731,0.19873,0.499225,0.8976102326377358,0.035431722354138426,0.0291158417748465,0.438397914083532,0.18663115741160669,0.15471027223047057,1.3142740964564892,-0.362845,-0.007540000000000001,1.079097,-0.412128,-0.017255,1.017583,-0.355609,-0.020148,1.018541,-0.30973,-0.017811,1.039833,91.56123954968794
24,4134,34.45,-0.18154821062567278,0.21426179132108666,0.21139588818779695,0.9361858311552188,0.17989864595620791,-0.6093696716727793,1.261506433973651,0.457034,-0.009618000000000002,0.994398,0.482088,0.006294,1.012652,0.41881999999999997,-0.002364,1.039658,0.40614,-0.032764999999999996,0.9759530000000001,0.59125,0.709125,-0.295425,-0.24553899999999998,-0.36256700000000003,0.198107,0.446989,-0.32747800000000005,0.20463499999999998,0.420847,-0.375766,0.195638,0.416587,-0.38445799999999997,0.194046,0.503534,0.9006938309303866,0.03068490915824418,0.02515957489940053,0.432638480795197,0.18824995003453743,0.15002843509828034,1.311734555201435,-0.358431,-0.005594,1.076997,-0.408625,-0.014934000000000001,1.016165,-0.352137,-0.018496000000000002,1.016399,-0.30595900000000004,-0.016631,1.037083,91.51834184630795
25,4135,34.458333,-0.18743066023746527,0.211148434255676,0.200859324192502,0.9380520338442083,0.1793073948526047,-0.6271713061148252,1.2713378300089606,0.472875,-0.011419,1.003695,0.49793999999999994,0.003831,1.02249,0.434174,-0.004099,1.0485280000000001,0.42185600000000006,-0.033461000000000005,0.984268,0.640971,0.767313,-0.019466,0.002745,-0.353948,0.20139,0.459772,-0.310835,0.209502,0.465502,-0.342683,0.20249,0.42852299999999993,-0.408325,0.192178,0.485291,0.9036999734898192,0.025477072453129312,0.021486866517714198,0.42686718222530057,0.1898384608439005,0.14531425310246204,1.309397815314968,-0.354031,-0.003728,1.0750170000000001,-0.405127,-0.012595,1.014869,-0.34868899999999997,-0.016861,1.014377,-0.302225,-0.015519999999999999,1.034453,91.73941688348266
26,4136,34.466667,-0.19318079199670862,0.2085957139602892,0.18886602805993025,0.9399460799246878,0.17864509346430874,-0.6456167506563287,1.2817856552486335,0.489051,-0.013365,1.013639,0.514143,0.00115,1.032973,0.44986800000000005,-0.005824,1.058015,0.43788699999999997,-0.034145,0.993226,0.603808,0.7105630000000001,0.26206999999999997,0.248669,-0.347373,0.203689,0.481704,-0.320203,0.209148,0.5161899999999999,-0.317829,0.20752199999999998,0.466971,-0.404087,0.194396,0.46195,0.906355273732276,0.02049053903338632,0.01792162025678703,0.42163855506248943,0.1913353852721848,0.14066546340657315,1.3072590629780747,-0.34972800000000004,-0.001956,1.073223,-0.40163000000000004,-0.010361,1.013702,-0.345256,-0.015303,1.012559,-0.298547,-0.014469,1.0320850000000001,91.7929630272258
27,4137,34.475,-0.199030689800616,0.20633792870324064,0.17598043106752528,0.9417230652252473,0.17783730503376943,-0.6645470305135726,1.2928586296643614,0.505512,-0.015468,1.024209,0.530618,-0.001734,1.044087,0.465841,-0.007613,1.068094,0.454226,-0.034888,1.002791,0.47350200000000003,0.5566,0.516818,0.44597200000000004,-0.348025,0.204703,0.508333,-0.35194699999999995,0.204532,0.5524,-0.316705,0.20963400000000001,0.518301,-0.375423,0.199943,0.45429899999999995,0.9083784631304315,0.015821515981930715,0.014971573536778481,0.4175812487871812,0.19279968435139563,0.1361196432793657,1.3054502249370754,-0.345595,-0.00028199999999999997,1.071652,-0.39812600000000004,-0.008216,1.012621,-0.34182199999999996,-0.013774000000000002,1.010973,-0.29493,-0.013416999999999998,1.0300719999999999,92.16364197632028
28,4138,34.483333,-0.20540248682371126,0.20170290436600577,0.1626628342069123,0.9437513227247565,0.17684792750323086,-0.683658186063076,1.3049390269984882,0.522154,-0.017832,1.03528,0.54724,-0.004979,1.055763,0.481994,-0.009873999999999999,1.078699,0.4708,-0.035782,1.012769,0.277789,0.317527,0.6827529999999999,0.596539,-0.356581,0.204086,0.532816,-0.38971,0.19972,0.56181,-0.340833,0.20618499999999998,0.562008,-0.339199,0.206354,0.474629,0.9097916936097493,0.01173020124937313,0.012277502217907335,0.4147176624604294,0.194244142125771,0.13169133994651006,1.30390212623371,-0.34163699999999997,0.001363,1.070316,-0.39461999999999997,-0.006157,1.011635,-0.338385,-0.012261,1.009635,-0.29136999999999996,-0.012326,1.028433,92.22523543501642
29,4139,34.491667,-0.21147863049708726,0.19850605177094552,0.1479755029674564,0.9455027164291576,0.17553809415952581,-0.7032964643587674,1.3173831213914893,0.538985,-0.020494,1.046897,0.56405,-0.008562,1.067955,0.49835,-0.012181,1.089804,0.48757,-0.036843,1.0233299999999999,0.044043,0.029833999999999996,0.75198,0.657036,-0.368867,0.202928,0.549519,-0.412679,0.197249,0.547161,-0.377527,0.200879,0.581541,-0.316395,0.21065599999999998,0.5198550000000001,0.9105014135910002,0.007793026544769404,0.010305377811765559,0.41330405729223063,0.1956606710343555,0.1273885782301783,1.30278740559023,-0.337936,0.002895,1.069269,-0.39117199999999996,-0.004181,1.0107620000000002,-0.334998,-0.010779,1.008584,-0.287926,-0.011251,1.027231,92.11596756410347
