,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red,stick_left,stick_left,stick_left,stick_left,stick_left,stick_left,stick_left,diabolo_red:Marker1,diabolo_red:Marker1,diabolo_red:Marker1,diabolo_red:Marker2,diabolo_red:Marker2,diabolo_red:Marker2,diabolo_red:Marker3,diabolo_red:Marker3,diabolo_red:Marker3
,,"F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","C5590","C5590","C5590","C56F0","C56F0","C56F0","C54F0","C54F0","C54F0"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
47,0.391667,,,,,,,,0.646834,0.664291,-0.259865,-0.269803,-0.009230,0.069745,0.050285,,,,,,,,0.027191,0.071075,0.025081,-0.022326,0.070185,0.019480,-0.032557,0.067976,0.106296
48,0.400000,,,,,,,,0.646922,0.664227,-0.259851,-0.269764,-0.009220,0.069728,0.050280,,,,,,,,0.027209,0.071044,0.025071,-0.022313,0.070164,0.019476,-0.032557,0.067968,0.106294
49,0.408333,,,,,,,,0.646857,0.664265,-0.259829,-0.269847,-0.009228,0.069737,0.050283,,,,,,,,0.027193,0.071068,0.025079,-0.022328,0.070183,0.019483,-0.032554,0.067966,0.106293
50,0.416667,,,,,,,,0.646838,0.664283,-0.259890,-0.269788,-0.009227,0.069740,0.050285,,,,,,,,0.027191,0.071068,0.025078,-0.022320,0.070177,0.019482,-0.032554,0.067975,0.106297
51,0.425000,,,,,,,,0.646823,0.664305,-0.259902,-0.269760,-0.009229,0.069740,0.050287,,,,,,,,0.027192,0.071069,0.025082,-0.022325,0.070176,0.019483,-0.032559,0.067974,0.106301
52,0.433333,,,,,,,,0.646878,0.664275,-0.259889,-0.269713,-0.009229,0.069739,0.050285,,,,,,,,0.027192,0.071062,0.025080,-0.022318,0.070173,0.019481,-0.032565,0.067981,0.106294
53,0.441667,,,,,,,,0.646800,0.664319,-0.259858,-0.269823,-0.009229,0.069739,0.050284,,,,,,,,0.027186,0.071073,0.025079,-0.022324,0.070181,0.019482,-0.032553,0.067962,0.106294
54,0.450000,,,,,,,,0.646931,0.664221,-0.259844,-0.269761,-0.009228,0.069740,0.050285,,,,,,,,0.027197,0.071056,0.025080,-0.022319,0.070179,0.019477,-0.032565,0.067985,0.106301
55,0.458333,,,,,,,,0.646860,0.664289,-0.259891,-0.269721,-0.009229,0.069738,0.050283,,,,,,,,0.027191,0.071066,0.025078,-0.022319,0.070173,0.019473,-0.032563,0.067976,0.106299
56,0.466667,,,,,,,,0.646794,0.664359,-0.259954,-0.269645,-0.009233,0.069748,0.050287,,,,,,,,0.027189,0.071083,0.025082,-0.022323,0.070177,0.019478,-0.032570,0.067989,0.106304
57,0.475000,,,,,,,,0.646852,0.664296,-0.259921,-0.269693,-0.009233,0.069752,0.050287,,,,,,,,0.027190,0.071077,0.025076,-0.022322,0.070185,0.019481,-0.032569,0.067994,0.106304
58,0.483333,,,,,,,,0.646881,0.664285,-0.259894,-0.269678,-0.009234,0.069745,0.050286,,,,,,,,0.027196,0.071068,0.025079,-0.022326,0.070177,0.019481,-0.032575,0.067987,0.106300
59,0.491667,,,,,,,,0.646819,0.664334,-0.259871,-0.269727,-0.009231,0.069741,0.050286,,,,,,,,0.027192,0.071073,0.025080,-0.022321,0.070177,0.019480,-0.032566,0.067970,0.106301
60,0.500000,,,,,,,,0.646810,0.664362,-0.259971,-0.269583,-0.009234,0.069746,0.050282,,,,,,,,0.027187,0.071077,0.025077,-0.022318,0.070170,0.019473,-0.032576,0.067994,0.106297
61,0.508333,,,,,,,,0.646966,0.664205,-0.259825,-0.269737,-0.009232,0.069742,0.050284,,,,,,,,0.027202,0.071054,0.025075,-0.022325,0.070182,0.019482,-0.032575,0.067986,0.106299
62,0.516667,,,,,,,,0.646836,0.664313,-0.259875,-0.269734,-0.009233,0.069745,0.050283,,,,,,,,0.027192,0.071078,0.025076,-0.022328,0.070180,0.019475,-0.032569,0.067978,0.106299
63,0.525000,,,,,,,,0.646837,0.664317,-0.259937,-0.269659,-0.009237,0.069755,0.050286,,,,,,,,0.027189,0.071084,0.025075,-0.022326,0.070186,0.019484,-0.032577,0.068001,0.106303
