,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right:Marker1,stick_right:Marker1,stick_right:Marker1,stick_right:Marker2,stick_right:Marker2,stick_right:Marker2,stick_right:Marker3,stick_right:Marker3,stick_right:Marker3,stick_left:Marker3,stick_left:Marker3,stick_left:Marker3,stick_right:Marker4,stick_right:Marker4,stick_right:Marker4,Unlabeled 1067,Unlabeled 1067,Unlabeled 1067,Unlabeled 1068,Unlabeled 1068,Unlabeled 1068,Unlabeled 1070,Unlabeled 1070,Unlabeled 1070,Unlabeled 1071,Unlabeled 1071,Unlabeled 1071
,,"F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","C3750","C3750","C3750","C3780","C3780","C3780","C3760","C3760","C3760","C3870","C3870","C3870","C3810","C3810","C3810","C37D0","C37D0","C37D0","C3840","C3840","C3840","C37E0","C37E0","C37E0","C37C0","C37C0","C37C0"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
19,0.158333,0.203300,-0.094819,-0.717934,-0.658976,0.004920,-0.091357,0.037543,,,,0.049446,-0.092129,0.038712,-0.008524,-0.078712,0.074417,,,,-0.039433,-0.098085,0.012946,,,,,,,,,,,,
20,0.166667,0.203269,-0.094701,-0.717930,-0.659007,0.004906,-0.091358,0.037522,,,,0.049431,-0.092131,0.038696,-0.008540,-0.078721,0.074402,,,,-0.039445,-0.098082,0.012914,,,,,,,,,,,,
21,0.175000,0.203393,-0.094561,-0.717925,-0.658995,0.004893,-0.091357,0.037504,,,,0.049410,-0.092126,0.038695,-0.008567,-0.078723,0.074375,,,,-0.039444,-0.098083,0.012883,,,,,,,,,,,,
22,0.183333,0.203177,-0.094570,-0.717866,-0.659124,0.004885,-0.091350,0.037484,,,,0.049411,-0.092133,0.038662,-0.008565,-0.078724,0.074360,,,,-0.039465,-0.098053,0.012876,,,,,,,,,,,,
23,0.191667,0.203099,-0.094640,-0.717848,-0.659157,0.004889,-0.091356,0.037464,,,,0.049415,-0.092145,0.038631,-0.008554,-0.078728,0.074346,,,,-0.039464,-0.098055,0.012862,,,,,,,,,,,,
24,0.200000,0.203084,-0.094521,-0.717830,-0.659199,0.004883,-0.091355,0.037445,,,,0.049405,-0.092145,0.038621,-0.008562,-0.078734,0.074328,,,,-0.039466,-0.098047,0.012834,,,,,,,,,,,,
25,0.208333,0.203243,-0.094400,-0.717851,-0.659144,0.004879,-0.091355,0.037434,,,,0.049396,-0.092138,0.038625,-0.008579,-0.078733,0.074316,,,,-0.039455,-0.098059,0.012805,,,,,,,,,,,,
26,0.216667,0.203351,-0.094108,-0.717867,-0.659135,0.004873,-0.091347,0.037428,,,,0.049391,-0.092120,0.038648,-0.008606,-0.078741,0.074295,,,,-0.039453,-0.098049,0.012778,,,,,,,,,,,,
27,0.225000,0.203610,-0.093805,-0.717968,-0.658988,0.004875,-0.091350,0.037425,,,,0.049391,-0.092101,0.038673,-0.008637,-0.078751,0.074291,,,,-0.039426,-0.098076,0.012741,,,,,,,,,,,,
28,0.233333,0.203857,-0.093697,-0.717872,-0.659032,0.004882,-0.091364,0.037422,,,,0.049404,-0.092122,0.038689,-0.008655,-0.078756,0.074282,,,,-0.039406,-0.098090,0.012714,,,,,,,,,,,,
29,0.241667,0.204041,-0.093530,-0.717948,-0.658916,0.004893,-0.091361,0.037426,,,,0.049409,-0.092101,0.038716,-0.008659,-0.078757,0.074279,,,,-0.039383,-0.098104,0.012698,,,,,,,,,,,,
30,0.250000,0.204214,-0.093380,-0.717990,-0.658837,0.004907,-0.091353,0.037436,,,,0.049429,-0.092080,0.038747,-0.008663,-0.078751,0.074281,,,,-0.039361,-0.098108,0.012690,,,,,,,,,,,,
31,0.258333,0.204480,-0.093199,-0.718067,-0.658697,0.004925,-0.091342,0.037445,,,,0.049446,-0.092050,0.038781,-0.008671,-0.078741,0.074283,,,,-0.039328,-0.098121,0.012672,,,,,,,,,,,,
32,0.266667,0.204580,-0.093105,-0.718123,-0.658618,0.004944,-0.091340,0.037454,,,,0.049469,-0.092037,0.038800,-0.008665,-0.078741,0.074288,,,,-0.039304,-0.098129,0.012672,,,,,,,,,,,,
33,0.275000,0.205027,-0.093041,-0.718158,-0.658450,0.004967,-0.091332,0.037474,,,,0.049493,-0.092011,0.038848,-0.008675,-0.078715,0.074297,,,,-0.039261,-0.098153,0.012662,,,,,,,,,,,,
34,0.283333,0.205526,-0.092610,-0.718278,-0.658224,0.004977,-0.091306,0.037507,,,,0.049489,-0.091949,0.038943,-0.008705,-0.078699,0.074308,,,,-0.039216,-0.098165,0.012642,,,,,,,,,,,,
35,0.291667,0.205946,-0.092360,-0.718264,-0.658143,0.004977,-0.091297,0.037537,,,,0.049490,-0.091928,0.039011,-0.008746,-0.078684,0.074325,,,,-0.039192,-0.098173,0.012631,,,,,,,,,,,,
36,0.300000,0.206120,-0.092390,-0.718199,-0.658156,0.004961,-0.091278,0.037567,,,,0.049471,-0.091912,0.039053,-0.008766,-0.078654,0.074347,,,,-0.039202,-0.098157,0.012654,,,,,,,,,,,,
37,0.308333,0.205972,-0.092587,-0.718180,-0.658195,0.004945,-0.091259,0.037599,,,,0.049455,-0.091900,0.039068,-0.008758,-0.078631,0.074380,,,,-0.039236,-0.098131,0.012707,,,,,,,,,,,,
38,0.316667,0.205612,-0.092912,-0.718095,-0.658354,0.004921,-0.091231,0.037634,,,,0.049433,-0.091895,0.039068,-0.008742,-0.078601,0.074419,,,,-0.039286,-0.098075,0.012788,,,,,,,,,,,,
39,0.325000,0.205467,-0.093197,-0.718091,-0.658363,0.004912,-0.091218,0.037655,,,,0.049423,-0.091889,0.039064,-0.008726,-0.078579,0.074442,,,,-0.039310,-0.098061,0.012836,,,,,,,,,,,,
40,0.333333,0.205592,-0.093331,-0.718061,-0.658338,0.004909,-0.091210,0.037682,,,,0.049424,-0.091882,0.039093,-0.008730,-0.078554,0.074470,,,,-0.039317,-0.098062,0.012860,,,,,,,,,,,,
41,0.341667,0.205772,-0.093319,-0.718018,-0.658331,0.004908,-0.091187,0.037714,,,,0.049421,-0.091859,0.039139,-0.008744,-0.078525,0.074488,,,,-0.039308,-0.098043,0.012887,,,,,,,,,,,,
