,Unnamed: 0_level_0,Unnamed: 1_level_0,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red,stick_left,stick_left,stick_left,stick_left,stick_left,stick_left,stick_left,rot_velocity
,Unnamed: 0_level_1,Unnamed: 1_level_1,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,
,Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,
20,21140,176.166667,0.840636730717,0.0220221311038,-0.0144221482787,0.540959253873,0.642275610703,-0.0449852225255,1.02343007765,-0.0523853755996,-0.357252772013,0.931818451898,0.0366142323949,0.681874111916,0.00312849801881,0.310486110091,0.57077924612,0.0729634978149,-0.0151129885721,0.817715707175,0.661083931216,0.0320088917592,1.01840790628,124.833170493
21,21141,176.175,0.839878654104,0.0227914616146,-0.0152869387145,0.542079980411,0.642593686992,-0.0450857853081,1.02141024326,-0.028289614216,0.153191287601,0.986148536923,0.0569490145266,0.682526489574,0.00336016585436,0.308459940462,0.571800217567,0.0737257470301,-0.0150062131078,0.816935639438,0.661492997394,0.0323692896613,1.01712658163,125.099874925
22,21142,176.183333,0.8390396185,0.0243025572196,-0.0167598478635,0.543268820935,0.642924640781,-0.0451671041118,1.01899269323,0.00246084753512,0.624161175682,0.779156157038,0.0577274107403,0.682631520158,0.00288969694801,0.306507631079,0.572768456953,0.0752778733765,-0.015067029804,0.816114281894,0.661928002641,0.0328221452667,1.01553472387,124.893633086
23,21143,176.191667,0.838362415668,0.0264054996304,-0.0201072968827,0.544101926294,0.643213439905,-0.0453920273339,1.01600179411,0.0308733130122,0.928781326553,0.3654789079,0.0532658790468,0.683392517725,0.00322897064265,0.303794885387,0.573551180766,0.0773305983191,-0.0150203596267,0.815373172481,0.662386968691,0.03333689179,1.01376649978,124.559219618
24,21144,176.2,0.837849616739,0.0287905667789,-0.0245182265569,0.544589735087,0.643443966034,-0.0457017681259,1.01263314485,0.0539593600453,0.987712834823,-0.143315707791,0.0311825478559,0.684010957527,0.0035727675301,0.301485741548,0.574158763797,0.0795573019061,-0.0153838172291,0.814724301734,0.662814010057,0.0337564716092,1.01190099659,124.789476321
25,21145,176.208333,0.837603097605,0.0156426117304,-0.00974534286539,0.545968302993,0.643964211765,-0.0465937243364,1.01436137142,0.0663749133298,0.785887056222,-0.614792008569,-0.00258687896422,0.684295815813,0.00474730466497,0.298868088218,0.575005459454,0.0818751386772,-0.0162931448186,0.81387942393,0.663195347225,0.0340841499151,1.00993165625,124.53510541
26,21146,176.216667,0.836649668124,-0.00914077173688,0.01847811921,0.547350288417,0.644301009297,-0.0480119091796,1.01989881852,-0.0526400237498,-0.377800170929,0.923680129805,0.036208791056,0.685029833249,0.00522208420108,0.296493553445,0.576126130717,0.0845084929524,-0.017363015274,0.812794882996,0.663549646312,0.034451723587,1.00786688156,124.233360064
27,21147,176.225,0.838522381051,0.00874832305803,-0.00483731636275,0.544775443362,0.644692487768,-0.0477401612688,1.01147051181,-0.029969608558,0.12884665761,0.98950275569,0.0581778125019,0.685801962203,0.00561935214529,0.293084846258,0.576812475893,0.0877010426904,-0.0185523612174,0.811943165904,0.663907122337,0.0348638122272,1.00569327525,124.683759461
28,21148,176.233333,0.839158335475,0.0385903558027,-0.0411387688547,0.540954410407,0.644291367914,-0.0467761206405,0.999604458733,0.00129199262383,0.603371376906,0.795264166752,0.0591288200938,0.685741904272,0.005017825339,0.290147774651,0.576611780614,0.089400946526,-0.0274003945036,0.811649889792,0.663402777887,0.0338430337109,1.00291149477,124.168130623
29,21149,176.241667,0.838801159649,0.0412709935596,-0.0455482823928,0.54095718281,0.644492388453,-0.0471187400214,0.996900489283,0.0288056651367,0.917544645365,0.392416349122,0.0573713025787,0.686594567069,0.00539293503752,0.286511640839,0.575609666202,0.0904424924672,-0.0424122645572,0.811600189469,0.66207963412,0.0317489175295,0.999563573936,123.807901751
30,21150,176.25,0.837726933981,0.0429348090944,-0.0487295481469,0.542213627077,0.644724156926,-0.0475785710835,0.995007370918,0.0462498997977,0.992010113578,-0.111551880261,0.0365110851426,0.68715385432,0.00484013916274,0.283996482168,0.574728613618,0.0963694618949,-0.045573032051,0.811371090348,0.662151476537,0.0321069694645,0.996613207608,124.088407518
31,21151,176.258333,0.836061021478,0.0436984858926,-0.0509915842193,0.544511036651,0.645021268412,-0.0482052898632,0.993950326039,0.0587380852572,0.807514918287,-0.586914332212,0.00102991666306,0.687135482546,0.00613926867086,0.282366129618,0.574479170145,0.102465458925,-0.048826444394,0.810611183691,0.66215555762,0.0325276429259,0.993679965653,123.624358595
32,21152,176.266667,0.83400238973,0.0458473696777,-0.0539748515105,0.547197174721,0.64534344738,-0.0487443188448,0.993237655071,-0.0568936970594,-0.413516626556,0.908161150092,0.031787297158,0.688034467533,0.00745734504316,0.279855866461,0.574865310834,0.108369813609,-0.0519271139661,0.809375952653,0.662099890972,0.0329480295494,0.99097172122,123.417172612
33,21153,176.275,0.832172747584,0.0465799515446,-0.0557815319777,0.549733796472,0.645705787707,-0.0493245758105,0.993615195843,-0.0318724829311,0.0865244615501,0.994142410096,0.0563784607182,0.688598028622,0.00791365597335,0.278213282226,0.575869454221,0.114100786394,-0.0550241802273,0.80766807652,0.661985335441,0.0333215017462,0.988526594433,123.659508367
34,21154,176.283333,0.831581014515,0.0323777165042,-0.0381081105847,0.553147784665,0.64676184858,-0.0501352917724,0.999963754112,-0.00168045078654,0.565429543907,0.822702183128,0.0587173299737,0.688396754465,0.00731138824147,0.277075093046,0.577151736131,0.119885684611,-0.0580697168719,0.805699201991,0.661765040016,0.0337603389406,0.986386222203,123.111923096
35,21155,176.291667,0.831255610092,0.00565614693866,-0.00493984779516,0.555839650076,0.647846737159,-0.0511434994163,1.01140839345,0.028230444706,0.896123994603,0.439086600571,0.0580326243467,0.688994601477,0.00793586325847,0.276175280529,0.578603640912,0.125346715583,-0.0613203087736,0.803583130328,0.661451664269,0.0340957004804,0.984658678182,122.695404069
36,21156,176.3,0.832009124262,0.00593757356031,-0.00510389495752,0.554706690622,0.648318805492,-0.0510731605395,1.01453896026,0.0479373497095,0.99659246066,-0.0556948800041,0.037464092134,0.68931251526,0.00764025733935,0.276839261162,0.580604615706,0.129818428718,-0.0648332003873,0.801150492675,0.661076145433,0.0341530465203,0.983524737701,122.629108054
37,21157,176.308333,0.83357962857,0.00661144625072,-0.00544118490902,0.552332947703,0.648842123686,-0.0509058384148,1.01846534939,0.0592532804194,0.842245877414,-0.535794944102,0.00589140156364,0.689262664873,0.00847041859062,0.278777799117,0.583131585038,0.133450076151,-0.0677033198281,0.798476607166,0.660733397251,0.0341905304142,0.983200123468,122.280330571
38,21158,176.316667,0.835677357064,0.00674225889204,-0.00593120792726,0.549147264045,0.649405058299,-0.0507626911435,1.02336246779,-0.0576887611947,-0.473940867323,0.878238960456,0.0273567075871,0.689852824333,0.00974708532016,0.281085841178,0.584856487512,0.137249422359,-0.0705254141537,0.796323835532,0.660281543718,0.0341882995684,0.98356170884,121.941278026
39,21159,176.325,0.838046927803,0.00574807263059,-0.00354331307072,0.545556368668,0.650012828511,-0.0503852394835,1.02987142591,-0.0364364416422,0.0131595827443,0.997888941629,0.0521236153531,0.689875469207,0.010208192005,0.284274236505,0.584318342179,0.140442000472,-0.0737137538614,0.795873358009,0.659813867525,0.0337901369532,0.984868038188,121.927447368
40,21160,176.333333,0.839833210757,0.00497802971425,0.000305470005193,0.54282161344,0.650640142837,-0.0498092420019,1.03753841061,-0.00836552439697,0.497175401563,0.865633110157,0.0585316724724,0.689520935327,0.0099135567627,0.288516332762,0.581382319788,0.1436013248,-0.076472869102,0.797198317889,0.659425991922,0.0332700660487,0.987189831577,121.443056675
41,21161,176.341667,0.840896415108,0.00437345586382,0.00324986308005,0.541168670872,0.651234049737,-0.0494228090445,1.04595678085,0.0230207579102,0.854077967711,0.515978558875,0.0615385777951,0.689811081883,0.0107626327534,0.293653990813,0.576888010196,0.145923477924,-0.0787879442001,0.799811866711,0.659046071231,0.0325831967707,0.990594901929,120.71261863
42,21162,176.35,0.841570619336,0.0033651199942,0.00714319020413,0.540089384705,0.651805470265,-0.0490769243522,1.05551818387,0.0544413804898,0.99666639338,0.0404703152289,0.0453253790026,0.689682196179,0.0116780850031,0.300369401594,0.57312057912,0.146593823508,-0.0803570185035,0.802237996031,0.658811013329,0.0318035405208,0.995192428282,120.513641196
43,21163,176.358333,0.842246743244,0.000863377211055,0.0133756292583,0.538925570573,0.652300372862,-0.0487672999845,1.06661889262,0.0786648729831,0.892489834018,-0.443870273925,0.0159032656648,0.689138104493,0.013129364543,0.307847383412,0.57252068948,0.145130045948,-0.0807041707917,0.80289735751,0.658749042595,0.0311719309616,1.00100448056,120.663951597
44,21164,176.366667,0.843454628884,-0.00377382881341,0.0220864798551,0.536732926731,0.652665870172,-0.0486876890834,1.07936928322,-0.0655173184401,-0.568892098709,0.819469131554,0.0232293659265,0.689472459103,0.012843947415,0.318858531504,0.575467099082,0.140730577969,-0.0800692733823,0.801636721813,0.658806322019,0.0305027809244,1.00816115066,120.055475198
45,21165,176.375,0.845369452895,-0.008604782028,0.028991376707,0.533325365903,0.65304253515,-0.0490179864865,1.09275698539,-0.044916115036,-0.106159057265,0.99207383882,0.0500229497227,0.689181219134,0.0131926938086,0.32976356771,0.58117612426,0.133609973157,-0.0787271627407,0.7988646453,0.658980146703,0.0297360045003,1.01665237187,120.02001215
46,21166,176.383333,0.848523155715,-0.00373281655728,0.0472326098838,0.527032827117,0.653735192379,-0.0465271049412,1.10781460689,-0.0167365570512,0.382975279646,0.922308391727,0.0489597118793,0.688001876786,0.0116826635197,0.342288241566,0.587443814134,0.124878594456,-0.0760641843905,0.795945564555,0.659233720154,0.0289206331345,1.02646732058,119.36382648
47,21167,176.391667,0.852000317286,0.00769261086649,0.0739378768861,0.518236889312,0.654343088835,-0.0420062020679,1.12429415523,0.0190963178272,0.776118461183,0.628281468756,0.050377186038,0.688022311792,0.0130451527294,0.356714787985,0.591912615024,0.114905538172,-0.0728793613749,0.794433617213,0.659470169471,0.0276958343932,1.03769009961,118.822957446
48,21168,176.4,0.853916280623,-3.53553386257E-05,0.0862048008507,0.513220923918,0.653928655552,-0.0423096038187,1.14093070823,0.0419419167524,0.980885964923,0.183647701983,0.0487557277962,0.68816920551,0.0138594873855,0.369830099192,0.593540578161,0.106100682532,-0.062426932251,0.795333329726,0.660525509216,0.0273645419448,1.05075724369,118.607652131
49,21169,176.408333,0.854894166447,-0.007100058747,0.100373094221,0.508950680613,0.65310870399,-0.0423059888646,1.15825512152,0.0580252963801,0.951178531289,-0.302927894679,0.0112764010478,0.687715551182,0.0144685394145,0.387284860116,0.592118469054,0.0977928642724,-0.0465071184097,0.798542022839,0.66204601333,0.0275498202392,1.06556294364,118.477439345
50,21170,176.416667,0.855117388746,-0.0138896940072,0.116930675025,0.504884684955,0.65173809784,-0.0421032191463,1.17631208419,-0.0523333063093,-0.694477161418,0.717217524163,0.0237006403268,0.686940500013,0.0150555642234,0.40504955574,0.587737791651,0.0847021751405,-0.0425494309642,0.803479542811,0.661801047497,0.0250917312631,1.08102675448,118.110682571
51,21171,176.425,0.854510556369,-0.0207012652866,0.134814904213,0.501206652261,0.649819242259,-0.0418364414598,1.19480941134,-0.0471954326045,-0.272674202317,0.95977940265,0.0473800462342,0.686738545343,0.0162458839844,0.421254380941,0.58196577961,0.0710953354277,-0.0384163995709,0.809188151722,0.661219197218,0.0225405864217,1.09746839164,117.987185244
52,21172,176.433333,0.853138371428,-0.0279717266991,0.149758834353,0.498943677418,0.647874993607,-0.0418602611957,1.21284962537,-0.0241802926641,0.213137890492,0.975107098693,0.0561578058792,0.685484083261,0.015598374915,0.438815522878,0.576052343549,0.0562694388741,-0.0342225555453,0.814755340229,0.660270763574,0.0198845356184,1.11479534723,117.807106694
53,21173,176.441667,0.850890614375,-0.0357633410673,0.164772857007,0.497550049138,0.64560227367,-0.042014247232,1.23081396657,0.000568425146755,0.647951118139,0.759535348615,0.057140875036,0.684424765048,0.0152021448159,0.457070945041,0.571434967646,0.0402336727883,-0.02949766945,0.819129548254,0.658940598678,0.0173590881737,1.13283388653,117.587728708
54,21174,176.45,0.848079767822,-0.0431957357943,0.178018361391,0.497196438873,0.643170935013,-0.0423646886672,1.24810587321,0.0296823787681,0.928582206162,0.364979485455,0.0603657020658,0.68425418276,0.0162773778371,0.474732561473,0.56799402084,0.0229618741495,-0.0256163525025,0.82231341173,0.657071956217,0.0148226703049,1.15135169219,117.217918388
55,21175,176.458333,0.845237417814,-0.0503148993697,0.190442983059,0.496763111183,0.640484721571,-0.0428942519701,1.26487974069,0.0594523992346,0.991260785695,-0.11283982357,0.0336844353422,0.683486644684,0.0173863436774,0.494241206512,0.564891357434,0.00491509935262,-0.0225079164859,0.824843615354,0.654699795559,0.0123354084738,1.17024788542,117.200149104
56,21176,176.466667,0.84311939703,-0.0566130848084,0.202157566769,0.495052481236,0.637569874956,-0.0435074167804,1.28114869274,0.069643060021,0.822220541893,-0.564860541205,0.00598278114001,0.682268465417,0.0175587846402,0.512476883343,0.562034139204,-0.0146173169379,-0.0205676227637,0.826729056771,0.651748793027,0.0098872392016,1.18948929349,117.200163948
57,21177,176.475,0.842192875108,-0.0607369158639,0.206530262666,0.494335350518,0.635362327312,-0.0443650542879,1.29552027744,-0.0566506128707,-0.461704605504,0.884696264155,0.0305300754609,0.681954745432,0.0177389142012,0.532298788288,0.558551976216,-0.0354854368264,-0.0220631396433,0.828416375687,0.647943624376,0.00720871519176,1.20883948567,116.969645273
58,21178,176.483333,0.841147409858,-0.0658966993057,0.215396759941,0.491663396763,0.632397629223,-0.0450214610589,1.31039459948,-0.0333032644097,0.00599757252752,0.997683002967,0.0590215832983,0.681608849007,0.0186857553503,0.551027392971,0.553333088808,-0.0509095772499,-0.0124083123127,0.831310255897,0.645344034638,0.00724546241306,1.22870583818,116.89958891
59,21179,176.491667,0.843743989391,-0.0666787660355,0.203677191511,0.492103265774,0.630502446055,-0.0466465183148,1.32131995065,-0.00249283711691,0.472366072801,0.878939342812,0.0658005371343,0.680670900416,0.0185578251587,0.569045280273,0.546936472041,-0.065645670252,-0.00256538332426,0.834592451642,0.642478349148,0.00777276974667,1.24848483984,116.945348837
60,21180,176.5,0.849806155887,-0.0541933884503,0.183545888235,0.491124710209,0.62954788449,-0.0468153284358,1.32919129475,0.0241989462719,0.829246754356,0.555508153673,0.0563464514655,0.679683727514,0.0181175163086,0.58674118877,0.539499309251,-0.0793409413441,0.0070003593361,0.838210298978,0.639370891365,0.00869949555984,1.26791775444,116.620586816
61,21181,176.508333,0.844499434322,-0.055486694832,0.226631363924,0.482058250642,0.624780147405,-0.0436845130416,1.3476789954,0.0478973631034,0.992410099492,0.103610335846,0.0457486102402,0.679139696611,0.0185440703494,0.60326772185,0.531541552553,-0.0923644425721,0.0162153785862,0.8418250704,0.636011173738,0.00992122694894,1.28692640935,116.715648917
62,21182,176.516667,0.832001535825,-0.0855995080185,0.262972272606,0.480928011715,0.617836751133,-0.045523967125,1.36718776638,0.0642028169899,0.926073908768,-0.371707976011,0.00991435117499,0.678654913549,0.0192872451063,0.6211606825,0.523526340565,-0.103251739313,0.031249879244,0.845152467967,0.63317037581,0.012513386231,1.30580106684,116.744879518
63,21183,176.525,0.829400655635,-0.0910817683051,0.273004888475,0.478818331712,0.614015449604,-0.0457688310646,1.37987953772,-0.0625007141535,-0.644863684645,0.761409023033,0.0223783064813,0.678042416504,0.019729400757,0.637571437326,0.515990599408,-0.112218538478,0.0516923273129,0.847637071064,0.630647720991,0.0163444928137,1.32446923148,116.763037016
64,21184,176.533333,0.826791892321,-0.0959875673668,0.283811280647,0.476080571627,0.609900087102,-0.0458566955725,1.39217226557,-0.0483456802073,-0.213800648445,0.974526588168,0.047433183354,0.677087795178,0.0200113105386,0.652786125825,0.509435675417,-0.124619764564,0.0611180540647,0.849240714026,0.6266112165,0.0182551278551,1.34212156344,116.669131058
65,21185,176.541667,0.823566929348,-0.100188504409,0.297677690321,0.472321679742,0.605119739275,-0.0455344903969,1.40443540097,-0.0202149828384,0.266478054717,0.961977219185,0.0563970796485,0.675745542409,0.0194563194769,0.66812490809,0.503167311571,-0.137724608985,0.0674502121787,0.850473431404,0.622353919221,0.0197570832357,1.3589685122,116.82148128
66,21186,176.55,0.821881767176,-0.102705080487,0.303483694668,0.471019823677,0.601713498149,-0.0455045854054,1.41476957202,0.00194337916327,0.685813870657,0.725433219084,0.0583284042334,0.674891121931,0.0189927337264,0.682100306223,0.49781228851,-0.149128089729,0.0775229327279,0.850843071996,0.61800241921,0.0221087272955,1.37540381233,116.729353651
67,21187,176.558333,0.819396778098,-0.106227240875,0.311451555559,0.469364061128,0.597889581613,-0.0453595411959,1.42505179662,0.0233498575491,0.944423458351,0.31995341445,0.0717560314497,0.674891463561,0.0192134733287,0.69333919851,0.493179514225,-0.15908986935,0.0890332491638,0.850610052117,0.613676346731,0.0248955811411,1.39117076921,116.378664504
68,21188,176.566667,0.816592441338,-0.110027239415,0.31998140406,0.467635212952,0.593961987972,-0.0451706799307,1.43492177012,0.04573368508,0.986152600603,-0.156206367198,0.0317970001791,0.673853886011,0.0187792559449,0.709547409855,0.488617867127,-0.170459406893,0.0951878884549,0.850373703978,0.609142788518,0.0267171313135,1.40599665331,116.49274946
69,21189,176.575,0.814451493261,-0.113050852086,0.326492512626,0.46614472985,0.590492027631,-0.0450472246403,1.44389004221,0.0652832051353,0.799315863376,-0.597352423475,-0.00152834948903,0.673273720538,0.0208347733803,0.722461662307,0.48409879178,-0.181164313214,0.10033068534,0.850153871363,0.604630011607,0.0284896172753,1.42006236943,116.560655308
70,21190,176.583333,0.81248936945,-0.116396795139,0.332447518547,0.464533591922,0.587160758523,-0.0450192073542,1.45226854697,-0.0595750667022,-0.427719552446,0.901561863446,0.0263249361345,0.671996989212,0.0207388114366,0.733974438686,0.47945078334,-0.190693914797,0.107291401628,0.849853712324,0.600385292776,0.0307791992827,1.43346869979,116.485837356
71,21191,176.591667,0.809228833738,-0.122485678642,0.340548808778,0.462787707285,0.583550765095,-0.0451937679329,1.46060222797,-0.0348250208587,0.0415012734307,0.996713610917,0.0602232516516,0.672288004526,0.0222048277704,0.746012193095,0.473794821415,-0.20373516025,0.111808441732,0.849417049532,0.595573899097,0.0324526050965,1.44661331835,116.569504548
72,21192,176.6,0.80443724381,-0.131019822428,0.351190258337,0.46084696956,0.579507011483,-0.0454691172158,1.46890886776,-0.00252625935857,0.502113308751,0.862286556321,0.0658615060345,0.671453057021,0.0222040150923,0.756753892275,0.467905249956,-0.216699927917,0.11445512345,0.849120629251,0.590659080095,0.0338955677758,1.45893173037,116.506483817
73,21193,176.608333,0.802409635336,-0.134625304189,0.356419165247,0.459325792044,0.576539834857,-0.0454227424375,1.47560357342,0.0217237082346,0.846840496067,0.528262088426,0.057692466176,0.670490285143,0.0216135253079,0.766394567552,0.463877891932,-0.222409261977,0.117888915529,0.849384262368,0.587105169979,0.0359735941172,1.46940783391,116.362788094
