Format Version,1.22,Take Name,Take 2020-06-18 diabolo_red_random_felix_3,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,21 Dec 1969 04:27:00 +0900,Total Frames in Take,281546,Total Exported Frames,460,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker
65131,542.758333,,,,,,,,,,,,,,,,,,,,0.654229,0.664070,0.282407,0.226367,-0.094045,0.230146,0.538615,-0.066283,0.229048,0.573044,-0.064333,0.232385,0.523893,-0.151520,0.229005,0.518909,0.274069,0.245342,0.784669,0.498987,-0.111864,0.031574,1.207005,-0.152570,0.025486,1.209609,-0.100100,0.049448,1.155020,-0.090832,0.033584,1.208556,-0.103954,0.017780,1.254836
65132,542.766667,-0.628220,-0.355077,-0.621717,-0.304514,-0.046603,0.058634,1.225016,-0.063677,0.063933,1.217028,-0.056102,0.080186,1.187152,-0.005624,0.054493,1.227138,-0.061008,0.035925,1.268745,0.460102,0.424476,0.575458,0.526283,-0.095290,0.227230,0.554169,-0.111420,0.223580,0.595203,-0.067671,0.226310,0.572634,-0.106778,0.231801,0.494670,0.280107,0.246757,0.784188,0.495682,-0.110533,0.031510,1.208342,-0.151187,0.025303,1.211433,-0.099479,0.049691,1.156308,-0.089487,0.033564,1.209635,-0.101978,0.017479,1.255993
65133,542.775000,-0.618441,-0.351959,-0.628755,-0.313565,-0.046772,0.058899,1.224656,-0.063583,0.064194,1.216127,-0.055070,0.080163,1.186351,-0.005891,0.054619,1.228015,-0.062545,0.036618,1.268133,0.143510,0.068781,0.711571,0.684354,-0.109153,0.224681,0.561187,-0.152911,0.223130,0.567521,-0.111464,0.220965,0.594133,-0.063085,0.229949,0.521907,0.286567,0.246132,0.782900,0.494333,-0.109164,0.031506,1.209489,-0.149798,0.025384,1.212976,-0.098627,0.050049,1.157475,-0.088100,0.033495,1.210568,-0.100129,0.017095,1.256937
65134,542.783333,-0.612877,-0.353142,-0.631947,-0.316726,-0.046880,0.059170,1.224507,-0.063601,0.064351,1.215734,-0.054773,0.080152,1.185961,-0.006030,0.055054,1.228401,-0.063118,0.037123,1.267932,-0.213147,-0.303480,0.656125,0.657243,-0.121856,0.223654,0.553071,-0.149223,0.226694,0.518443,-0.151733,0.220567,0.567299,-0.064612,0.223700,0.573470,0.289713,0.245234,0.783054,0.492701,-0.107968,0.031399,1.210463,-0.148582,0.025232,1.214109,-0.097691,0.050237,1.158503,-0.086901,0.033396,1.211453,-0.098699,0.016733,1.257787
65135,542.791667,-0.609828,-0.356244,-0.633242,-0.316551,-0.047037,0.059393,1.224520,-0.063764,0.064416,1.215667,-0.054946,0.080138,1.185848,-0.006172,0.055582,1.228570,-0.063266,0.037438,1.267994,-0.512173,-0.594019,0.423243,0.453526,-0.120860,0.223713,0.538455,-0.104354,0.229217,0.497779,-0.148240,0.223931,0.519617,-0.109986,0.217991,0.597970,0.291142,0.244139,0.783839,0.491151,-0.107101,0.031252,1.211256,-0.147698,0.024992,1.214934,-0.096935,0.050337,1.159365,-0.086036,0.033283,1.212224,-0.097735,0.016394,1.258501
65136,542.800000,-0.608130,-0.360298,-0.633689,-0.314327,-0.047313,0.059524,1.224674,-0.064099,0.064363,1.215830,-0.055470,0.080071,1.185949,-0.006409,0.056103,1.228676,-0.063276,0.037558,1.268242,-0.672228,-0.725245,0.078118,0.126602,-0.107398,0.223604,0.532347,-0.063670,0.227008,0.526552,-0.104773,0.226367,0.499331,-0.153752,0.217437,0.571158,0.291329,0.244123,0.784444,0.490081,-0.106554,0.031204,1.211891,-0.147136,0.024853,1.215581,-0.096453,0.050370,1.160017,-0.085493,0.033281,1.212852,-0.097134,0.016314,1.259116
65137,542.808333,-0.606817,-0.363137,-0.634674,-0.311600,-0.047591,0.059646,1.224898,-0.064425,0.064340,1.216067,-0.055955,0.080108,1.186172,-0.006655,0.056574,1.228865,-0.063328,0.037563,1.268488,-0.651526,-0.661737,-0.288877,-0.232742,-0.095137,0.222046,0.541147,-0.068052,0.220932,0.576111,-0.065142,0.224286,0.527008,-0.152216,0.220920,0.520322,0.290571,0.244822,0.786060,0.487587,-0.106246,0.031170,1.212429,-0.146787,0.024563,1.216106,-0.096253,0.050420,1.160565,-0.085198,0.033379,1.213395,-0.096744,0.016320,1.259649
65138,542.816667,-0.605754,-0.365078,-0.635486,-0.309738,-0.047839,0.059802,1.225112,-0.064703,0.064392,1.216283,-0.056335,0.080202,1.186382,-0.006885,0.056976,1.229070,-0.063434,0.037637,1.268712,-0.455851,-0.421099,-0.578312,-0.529556,-0.096444,0.219233,0.556235,-0.113142,0.215635,0.597046,-0.069084,0.218327,0.575082,-0.107106,0.223736,0.496578,0.290088,0.246077,0.786775,0.486086,-0.106201,0.031196,1.212879,-0.146713,0.024430,1.216596,-0.096327,0.050422,1.160983,-0.085162,0.033490,1.213826,-0.096602,0.016442,1.260110
65139,542.825000,-0.605169,-0.366682,-0.635167,-0.309640,-0.047963,0.060116,1.225177,-0.064844,0.064645,1.216349,-0.056533,0.080400,1.186402,-0.007000,0.057395,1.229113,-0.063476,0.038026,1.268843,-0.139873,-0.066602,-0.711437,-0.685462,-0.110103,0.216789,0.562692,-0.153915,0.215334,0.568667,-0.112693,0.213149,0.595626,-0.063702,0.221882,0.523782,0.289337,0.247771,0.787235,0.484927,-0.106367,0.031261,1.213244,-0.146852,0.024358,1.217010,-0.096602,0.050393,1.161293,-0.085336,0.033633,1.214170,-0.096679,0.016659,1.260505
65140,542.833333,-0.605864,-0.369133,-0.632742,-0.310333,-0.047970,0.060655,1.225063,-0.064893,0.065136,1.216293,-0.056729,0.080732,1.186223,-0.006988,0.057957,1.228816,-0.063270,0.038795,1.268921,0.215202,0.303473,-0.654989,-0.657709,-0.122531,0.215812,0.554144,-0.149788,0.218882,0.519431,-0.152459,0.212852,0.568291,-0.065346,0.215704,0.574709,0.288670,0.249376,0.788013,0.483236,-0.106731,0.031272,1.213688,-0.147179,0.024186,1.217502,-0.097102,0.050355,1.161694,-0.085710,0.033744,1.214590,-0.096933,0.016801,1.260966
