Format Version,1.22,Take Name,Take 2020-07-16 stick_left_recalib,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,18 Jan 1970 07:52:32 +0900,Total Frames in Take,3674,Total Exported Frames,2876,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,stick_left,stick_left,stick_left,stick_left,stick_left,stick_left,stick_left,stick_left:Marker1,stick_left:Marker1,stick_left:Marker1,stick_left:Marker2,stick_left:Marker2,stick_left:Marker2,stick_left:Marker3,stick_left:Marker3,stick_left:Marker3,stick_left:Marker4,stick_left:Marker4,stick_left:Marker4,tracker:tracking_marker_0,tracker:tracking_marker_0,tracker:tracking_marker_0
,,"554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","C6C90","C6C90","C6C90","C6C40","C6C40","C6C40","C6CA0","C6CA0","C6CA0","C6C60","C6C60","C6C60","97B71144C75E11EAC8808BD7B5C0B781","97B71144C75E11EAC8808BD7B5C0B781","97B71144C75E11EAC8808BD7B5C0B781"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
993,8.275000,-0.836260,0.057821,-0.083751,0.538806,-0.011730,0.019866,0.083940,-0.008249,-0.017806,0.067798,-0.014480,0.014481,0.139965,-0.013728,0.040319,0.089430,-0.010482,0.042362,0.038504,0.103590,0.027128,0.090591
994,8.283333,-0.839203,0.057420,-0.084446,0.534145,-0.011761,0.019771,0.083903,-0.008297,-0.018059,0.068201,-0.014548,0.014991,0.139980,-0.013756,0.040279,0.089157,-0.010479,0.041764,0.038228,0.103557,0.027035,0.090535
995,8.291667,-0.842179,0.057150,-0.085736,0.529262,-0.011769,0.019654,0.083855,-0.008345,-0.018353,0.068585,-0.014621,0.015517,0.140001,-0.013781,0.040241,0.088908,-0.010320,0.041069,0.037848,0.103520,0.026947,0.090501
996,8.300000,-0.845024,0.056798,-0.086699,0.524588,-0.011787,0.019552,0.083840,-0.008384,-0.018609,0.068992,-0.014686,0.016039,0.140025,-0.013801,0.040197,0.088662,-0.010302,0.040473,0.037666,0.103494,0.026854,0.090485
997,8.308333,-0.847853,0.056415,-0.087482,0.519914,-0.011810,0.019451,0.083833,-0.008424,-0.018867,0.069423,-0.014746,0.016558,0.140034,-0.013813,0.040137,0.088398,-0.010276,0.039854,0.037457,0.103480,0.026748,0.090463
998,8.316667,-0.850698,0.056050,-0.088222,0.515158,-0.011824,0.019328,0.083797,-0.008450,-0.019181,0.069794,-0.014791,0.017073,0.140010,-0.013812,0.040064,0.088107,-0.010251,0.039207,0.037220,0.103771,0.026535,0.090588
999,8.325000,-0.853676,0.055622,-0.088971,0.510126,-0.011829,0.019208,0.083740,-0.008467,-0.019448,0.070209,-0.014831,0.017632,0.139955,-0.013802,0.039988,0.087781,-0.010215,0.038527,0.036944,0.103768,0.026413,0.090503
1000,8.333333,-0.856809,0.055152,-0.089767,0.504756,-0.011828,0.019087,0.083673,-0.008477,-0.019779,0.070614,-0.014870,0.018244,0.139897,-0.013791,0.039928,0.087435,-0.010170,0.037812,0.036664,0.103465,0.026377,0.090226
1001,8.341667,-0.860202,0.054586,-0.090667,0.498851,-0.011824,0.018985,0.083628,-0.008485,-0.020044,0.071132,-0.014916,0.018947,0.139857,-0.013774,0.039881,0.087092,-0.010112,0.037049,0.036386,0.103475,0.026316,0.090222
1002,8.350000,-0.863895,0.053938,-0.091707,0.492308,-0.011814,0.018864,0.083596,-0.008477,-0.020483,0.071649,-0.014972,0.019753,0.139836,-0.013755,0.039838,0.086745,-0.010038,0.036203,0.036117,0.103794,0.026183,0.090511
1003,8.358333,-0.868064,0.053160,-0.092996,0.484758,-0.011804,0.018763,0.083626,-0.008491,-0.020719,0.072448,-0.015045,0.020659,0.139842,-0.013726,0.039782,0.086402,-0.009941,0.035228,0.035869,0.103797,0.026064,0.090523
1004,8.366667,-0.872704,0.052320,-0.094513,0.476148,-0.011781,0.018633,0.083687,-0.008485,-0.021163,0.073300,-0.015113,0.021692,0.139860,-0.013680,0.039717,0.086037,-0.009812,0.034127,0.035621,0.103447,0.026124,0.090302
1005,8.375000,-0.877759,0.051438,-0.096183,0.466522,-0.011749,0.018505,0.083748,-0.008489,-0.021518,0.074267,-0.015179,0.022840,0.139824,-0.013618,0.039648,0.085616,-0.009673,0.032915,0.035351,0.103483,0.026004,0.090395
1006,8.383333,-0.883040,0.050535,-0.097887,0.456185,-0.011715,0.018376,0.083791,-0.008497,-0.021873,0.075261,-0.015236,0.024045,0.139731,-0.013553,0.039563,0.085149,-0.009537,0.031626,0.035062,0.103875,0.025719,0.090825
1007,8.391667,-0.888383,0.049618,-0.099517,0.445433,-0.011681,0.018241,0.083807,-0.008508,-0.022214,0.076257,-0.015277,0.025275,0.139574,-0.013492,0.039458,0.084638,-0.009409,0.030294,0.034763,0.103896,0.025584,0.090815
1008,8.400000,-0.893607,0.048753,-0.101092,0.434592,-0.011645,0.018102,0.083802,-0.008523,-0.022533,0.077237,-0.015308,0.026486,0.139371,-0.013422,0.039341,0.084111,-0.009285,0.028962,0.034478,0.103918,0.025483,0.090786
1009,8.408333,-0.898624,0.047877,-0.102606,0.423858,-0.011597,0.017971,0.083799,-0.008518,-0.022809,0.078207,-0.015323,0.027681,0.139148,-0.013337,0.039215,0.083601,-0.009153,0.027658,0.034236,0.103958,0.025363,0.090765
1010,8.416667,-0.903354,0.047023,-0.104134,0.413397,-0.011540,0.017861,0.083808,-0.008511,-0.023034,0.079160,-0.015336,0.028847,0.138917,-0.013243,0.039108,0.083125,-0.009006,0.026411,0.034042,0.104010,0.025263,0.090766
1011,8.425000,-0.907804,0.046169,-0.105664,0.403232,-0.011475,0.017766,0.083836,-0.008495,-0.023225,0.080109,-0.015341,0.029978,0.138684,-0.013144,0.038998,0.082684,-0.008848,0.025212,0.033901,0.104072,0.025150,0.090819
1012,8.433333,-0.912039,0.045308,-0.107203,0.393242,-0.011399,0.017679,0.083882,-0.008465,-0.023391,0.081057,-0.015336,0.031093,0.138447,-0.013030,0.038885,0.082274,-0.008674,0.024037,0.033803,0.104141,0.025063,0.090898
1013,8.441667,-0.916165,0.044419,-0.108761,0.383198,-0.011323,0.017608,0.083933,-0.008444,-0.023517,0.082015,-0.015338,0.032226,0.138182,-0.012925,0.038783,0.081856,-0.008503,0.022866,0.033736,0.104202,0.024998,0.090978
1014,8.450000,-0.920282,0.043463,-0.110275,0.372869,-0.011253,0.017554,0.083988,-0.008423,-0.023606,0.083003,-0.015343,0.033406,0.137884,-0.012821,0.038687,0.081428,-0.008348,0.021678,0.033694,0.104260,0.024943,0.091058
1015,8.458333,-0.924434,0.042520,-0.111813,0.362093,-0.011197,0.017519,0.084042,-0.008433,-0.023652,0.084031,-0.015359,0.034646,0.137541,-0.012733,0.038593,0.080985,-0.008208,0.020458,0.033671,0.104302,0.024922,0.091118
1016,8.466667,-0.928616,0.041524,-0.113343,0.350859,-0.011159,0.017492,0.084099,-0.008456,-0.023674,0.085094,-0.015392,0.035926,0.137157,-0.012661,0.038495,0.080531,-0.008091,0.019194,0.033677,0.104327,0.024919,0.091175
1017,8.475000,-0.933085,0.040423,-0.115276,0.338275,-0.011125,0.017380,0.084212,-0.008507,-0.023674,0.086182,-0.015436,0.037223,0.136722,-0.012611,0.038369,0.080048,-0.007909,0.017440,0.034041,0.104334,0.024909,0.091220
1018,8.483333,-0.937221,0.039368,-0.116996,0.326158,-0.011117,0.017327,0.084268,-0.008579,-0.023626,0.087255,-0.015497,0.038522,0.136229,-0.012575,0.038213,0.079549,-0.007819,0.016181,0.034065,0.104324,0.024878,0.091244
1019,8.491667,-0.941165,0.038325,-0.118545,0.314143,-0.011123,0.017300,0.084296,-0.008659,-0.023595,0.088379,-0.015555,0.039825,0.135683,-0.012545,0.038039,0.079038,-0.007744,0.014899,0.034115,0.104307,0.024842,0.091246
1020,8.500000,-0.945005,0.037266,-0.120037,0.301939,-0.011133,0.017264,0.084325,-0.008738,-0.023580,0.089520,-0.015611,0.041125,0.135097,-0.012513,0.037849,0.078526,-0.007681,0.013623,0.034187,0.104291,0.024801,0.091233
1021,8.508333,-0.948652,0.036234,-0.120865,0.290065,-0.011161,0.017247,0.084308,-0.008807,-0.023501,0.090610,-0.015652,0.042382,0.134482,-0.012480,0.037650,0.078024,-0.007748,0.012447,0.034076,0.104285,0.024752,0.091215
1022,8.516667,-0.952103,0.035325,-0.121980,0.278161,-0.011166,0.017210,0.084324,-0.008876,-0.023391,0.091663,-0.015672,0.043589,0.133859,-0.012416,0.037454,0.077560,-0.007692,0.011134,0.034250,0.104288,0.024700,0.091199
1023,8.525000,-0.955303,0.034446,-0.123244,0.266498,-0.011151,0.017165,0.084362,-0.008930,-0.023255,0.092674,-0.015678,0.044734,0.133231,-0.012349,0.037260,0.077134,-0.007625,0.009873,0.034450,0.104302,0.024647,0.091185
1024,8.533333,-0.958232,0.033629,-0.124460,0.255286,-0.011131,0.017126,0.084404,-0.008983,-0.023101,0.093637,-0.015679,0.045819,0.132603,-0.012273,0.037082,0.076754,-0.007564,0.008664,0.034669,0.104317,0.024600,0.091169
1025,8.541667,-0.961014,0.032486,-0.125346,0.244305,-0.011133,0.017068,0.084429,-0.009034,-0.022939,0.094569,-0.015677,0.046852,0.131969,-0.012326,0.036792,0.076285,-0.007506,0.007491,0.034908,0.104329,0.024557,0.091150
1026,8.550000,-0.963592,0.031487,-0.126280,0.233564,-0.011128,0.017018,0.084461,-0.009083,-0.022762,0.095488,-0.015682,0.047853,0.131321,-0.012272,0.036582,0.075906,-0.007465,0.006351,0.035171,0.104333,0.024519,0.091128
1027,8.558333,-0.966009,0.030597,-0.127272,0.222917,-0.011123,0.016971,0.084501,-0.009140,-0.022562,0.096390,-0.015691,0.048831,0.130657,-0.012228,0.036353,0.075541,-0.007428,0.005210,0.035457,0.104333,0.024486,0.091109
1028,8.566667,-0.968278,0.029815,-0.128362,0.212300,-0.011111,0.016927,0.084537,-0.009199,-0.022355,0.097281,-0.015696,0.049789,0.129957,-0.012148,0.036146,0.075192,-0.007386,0.004082,0.035751,0.104337,0.024440,0.091075
1029,8.575000,-0.970410,0.029119,-0.129480,0.201720,-0.011080,0.016878,0.084569,-0.009237,-0.022134,0.098149,-0.015676,0.050718,0.129228,-0.012035,0.035927,0.074877,-0.007331,0.002948,0.036061,0.104360,0.024378,0.091032
1030,8.583333,-0.972396,0.028465,-0.130585,0.191270,-0.011035,0.016828,0.084601,-0.009268,-0.021907,0.098994,-0.015641,0.051615,0.128480,-0.011913,0.035723,0.074588,-0.007268,0.001838,0.036383,0.104394,0.024313,0.090981
1031,8.591667,-0.974218,0.027848,-0.131767,0.181003,-0.010970,0.016789,0.084643,-0.009277,-0.021651,0.099832,-0.015597,0.052485,0.127726,-0.011739,0.035539,0.074353,-0.007183,0.000764,0.036724,0.104442,0.024257,0.090952
1032,8.600000,-0.976067,0.026679,-0.132511,0.170358,-0.010925,0.016658,0.084590,-0.009285,-0.021386,0.100661,-0.015546,0.053337,0.126974,,,,-0.007098,-0.000217,0.037038,0.104497,0.024200,0.090941
1033,8.608333,-0.977846,0.025612,-0.133954,0.158799,-0.010836,0.016463,0.084622,-0.009285,-0.021103,0.101475,-0.015487,0.054162,0.126205,,,,-0.006892,-0.001673,0.037674,0.104562,0.024141,0.090945
1034,8.616667,-0.979402,0.024605,-0.135179,0.147963,-0.010750,0.016355,0.084648,-0.009269,-0.020811,0.102276,-0.015426,0.054970,0.125392,,,,-0.006769,-0.002739,0.038078,0.104637,0.024079,0.090943
1035,8.625000,-0.980828,0.023643,-0.136216,0.137343,-0.010654,0.016281,0.084628,-0.009240,-0.020499,0.103047,-0.015330,0.055776,0.124509,,,,-0.006626,-0.003824,0.038478,0.104734,0.024000,0.090883
1036,8.633333,-0.982241,0.022692,-0.137080,0.126080,-0.010522,0.016184,0.084506,-0.009164,-0.020167,0.103738,-0.015165,0.056589,0.123415,,,,-0.006470,-0.005001,0.038805,0.104884,0.023885,0.090660
1037,8.641667,-0.983598,0.021704,-0.137978,0.114132,-0.010374,0.016070,0.084360,-0.009094,-0.019801,0.104481,-0.014999,0.057422,0.122269,,,,-0.006301,-0.006239,0.039198,0.105034,0.023745,0.090452
1038,8.650000,-0.984859,0.020581,-0.138997,0.101536,-0.010220,0.015973,0.084247,-0.009018,-0.019364,0.105302,-0.014838,0.058306,0.121079,,,,-0.006113,-0.007486,0.039692,0.105191,0.023654,0.090313
1039,8.658333,-0.986001,0.019312,-0.140063,0.088380,-0.010066,0.015914,0.084187,-0.008943,-0.018834,0.106203,-0.014684,0.059241,0.119880,,,,-0.005923,-0.008726,0.040295,0.105342,0.023617,0.090244
1040,8.666667,-0.986976,0.018043,-0.141260,0.074822,-0.009919,0.015874,0.084185,-0.008893,-0.018253,0.107165,-0.014538,0.060177,0.118681,,,,-0.005734,-0.009970,0.041008,0.105474,0.023593,0.090246
1041,8.675000,-0.987767,0.016888,-0.142505,0.061013,-0.009772,0.015800,0.084231,-0.008854,-0.017689,0.108169,-0.014373,0.061047,0.117493,,,,-0.005553,-0.011267,0.041804,0.105608,0.023503,0.090277
1042,8.683333,-0.988419,0.015865,-0.143477,0.046812,-0.009614,0.015709,0.084226,-0.008795,-0.017075,0.109084,-0.014149,0.061909,0.116155,,,,-0.005402,-0.012589,0.042562,0.105758,0.023406,0.090154
1043,8.691667,-0.988887,0.014767,-0.144535,0.031530,-0.009466,0.015557,0.084213,-0.008769,-0.016395,0.109985,-0.013960,0.062775,0.114775,,,,-0.005249,-0.014187,0.043489,0.105859,0.023338,0.089996
1044,8.700000,-0.989165,0.011917,-0.145351,0.016845,-0.009482,0.015537,0.084089,-0.008790,-0.015684,0.110897,-0.014190,0.063583,0.113030,,,,-0.005214,-0.015111,0.044216,0.105912,0.023322,0.089930
1045,8.708333,-0.989250,0.009927,-0.145857,0.003314,-0.009502,0.015551,0.084050,-0.008839,-0.014998,0.111812,-0.014142,0.064313,0.111690,,,,-0.005226,-0.016084,0.045044,0.105946,0.023279,0.089939
1046,8.716667,-0.989106,0.008516,-0.146607,-0.010120,-0.009481,0.015491,0.084079,-0.008887,-0.014331,0.112680,-0.014098,0.064962,0.110370,,,,-0.005175,-0.017209,0.045960,0.105975,0.023205,0.089949
1047,8.725000,-0.988771,0.007095,-0.147408,-0.023505,-0.009452,0.015399,0.084076,-0.008931,-0.013651,0.113455,-0.014050,0.065555,0.109004,,,,-0.005131,-0.018313,0.046841,0.106001,0.023146,0.089885
1048,8.733333,-0.988265,0.005645,-0.148233,-0.036423,-0.009443,0.015323,0.084057,-0.009000,-0.012964,0.114167,-0.014046,0.066122,0.107678,,,,-0.005101,-0.019328,0.047712,0.105996,0.023130,0.089830
1049,8.741667,-0.987623,0.004168,-0.149018,-0.048763,-0.009453,0.015257,0.084044,-0.009076,-0.012282,0.114842,-0.014061,0.066624,0.106402,,,,-0.005085,-0.020274,0.048572,0.105980,0.023131,0.089798
1050,8.750000,-0.986853,0.002753,-0.149806,-0.060602,-0.009468,0.015192,0.084046,-0.009159,-0.011619,0.115489,-0.014077,0.067081,0.105182,,,,-0.005070,-0.021171,0.049439,0.105957,0.023128,0.089792
1051,8.758333,-0.985970,0.001407,-0.150549,-0.072086,-0.009486,0.015126,0.084055,-0.009243,-0.010956,0.116104,-0.014089,0.067493,0.103985,,,,-0.005064,-0.022027,0.050302,0.105935,0.023121,0.089776
1052,8.766667,-0.984983,0.000109,-0.151086,-0.083559,-0.009495,0.015053,0.084011,-0.009303,-0.010281,0.116635,-0.014068,0.067867,0.102692,,,,-0.005069,-0.022879,0.051115,0.105929,0.023083,0.089643
1053,8.775000,-0.983882,-0.001174,-0.151531,-0.094941,-0.009495,0.014980,0.083934,-0.009353,-0.009600,0.117121,-0.014039,0.068215,0.101390,,,,-0.005066,-0.023698,0.051917,0.105930,0.023047,0.089481
1054,8.783333,-0.982671,-0.002459,-0.151916,-0.106174,-0.009495,0.014922,0.083863,-0.009402,-0.008899,0.117600,-0.014013,0.068554,0.100108,,,,-0.005070,-0.024467,0.052743,0.105931,0.023027,0.089344
1055,8.791667,-0.981355,-0.003660,-0.152314,-0.117173,-0.009495,0.014869,0.083817,-0.009459,-0.008200,0.118079,-0.013980,0.068852,0.098877,,,,-0.005076,-0.025204,0.053588,0.105932,0.022984,0.089244
1056,8.800000,-0.980020,-0.005183,-0.151986,-0.128196,-0.009528,0.014825,0.083638,-0.009504,-0.007512,0.118537,-0.013916,0.069116,0.097673,-0.009674,0.023556,0.063596,-0.005079,-0.025908,0.054440,0.105953,0.022925,0.089148
1057,8.808333,-0.978547,-0.006309,-0.152095,-0.138828,-0.009514,0.014786,0.083561,-0.009531,-0.006813,0.118967,-0.013834,0.069360,0.096465,-0.009588,0.023139,0.063484,-0.005069,-0.026585,0.055286,0.105984,0.022867,0.089038
1058,8.816667,-0.976958,-0.007262,-0.152543,-0.149103,-0.009484,0.014761,0.083562,-0.009566,-0.006101,0.119398,-0.013772,0.069591,0.095307,-0.009513,0.022732,0.063379,-0.005059,-0.027203,0.056152,0.106005,0.022839,0.088977
1059,8.825000,-0.975308,-0.008237,-0.153019,-0.159032,-0.009468,0.014741,0.083594,-0.009619,-0.005408,0.119846,-0.013729,0.069796,0.094232,-0.009463,0.022333,0.063288,-0.005055,-0.027777,0.057044,0.106017,0.022821,0.088983
1060,8.833333,-0.973610,-0.009168,-0.153479,-0.168653,-0.009456,0.014719,0.083653,-0.009671,-0.004724,0.120288,-0.013677,0.069967,0.093214,-0.009418,0.021924,0.063222,-0.005051,-0.028319,0.057948,0.106027,0.022795,0.089033
1061,8.841667,-0.971848,-0.010040,-0.153938,-0.178084,-0.009434,0.014691,0.083714,-0.009713,-0.004048,0.120709,-0.013608,0.070113,0.092208,-0.009353,0.021508,0.063145,-0.005038,-0.028842,0.058841,0.106047,0.022769,0.089068
1062,8.850000,-0.970032,-0.010988,-0.154260,-0.187404,-0.009410,0.014666,0.083735,-0.009739,-0.003373,0.121067,-0.013546,0.070248,0.091154,-0.009311,0.021107,0.063018,-0.005027,-0.029341,0.059691,0.106076,0.022748,0.089050
1063,8.858333,-0.968141,-0.011947,-0.154720,-0.196525,-0.009380,0.014643,0.083728,-0.009773,-0.002702,0.121378,-0.013482,0.070356,0.090102,-0.009241,0.020700,0.062894,-0.004988,-0.029808,0.060508,0.106107,0.022747,0.089044
1064,8.866667,-0.966174,-0.012851,-0.155272,-0.205509,-0.009331,0.014608,0.083713,-0.009790,-0.002045,0.121672,-0.013392,0.070423,0.089055,-0.009150,0.020278,0.062767,-0.004933,-0.030271,0.061321,0.106152,0.022728,0.089066
1065,8.875000,-0.964110,-0.013784,-0.155762,-0.214569,-0.009277,0.014566,0.083703,-0.009803,-0.001380,0.121973,-0.013302,0.070478,0.087996,-0.009070,0.019856,0.062645,-0.004879,-0.030736,0.062171,0.106210,0.022682,0.089079
1066,8.883333,-0.961913,-0.014703,-0.156186,-0.223859,-0.009219,0.014529,0.083712,-0.009809,-0.000673,0.122288,-0.013195,0.070520,0.086928,-0.008976,0.019416,0.062554,-0.004833,-0.031188,0.063072,0.106267,0.022647,0.089092
1067,8.891667,-0.959527,-0.015682,-0.156511,-0.233595,-0.009162,0.014494,0.083726,-0.009812,0.000078,0.122604,-0.013088,0.070541,0.085788,-0.008892,0.018959,0.062476,-0.004796,-0.031642,0.064031,0.106331,0.022611,0.089081
1068,8.900000,-0.956902,-0.016699,-0.156738,-0.243911,-0.009107,0.014460,0.083729,-0.009816,0.000891,0.122904,-0.012972,0.070547,0.084567,-0.008810,0.018467,0.062379,-0.004774,-0.032102,0.065045,0.106389,0.022571,0.089032
1069,8.908333,-0.954063,-0.017828,-0.156953,-0.254583,-0.009065,0.014438,0.083753,-0.009835,0.001748,0.123232,-0.012883,0.070537,0.083341,-0.008747,0.017978,0.062325,-0.004759,-0.032530,0.066131,0.106424,0.022558,0.089021
1070,8.916667,-0.951021,-0.019026,-0.157223,-0.265479,-0.009049,0.014429,0.083819,-0.009890,0.002646,0.123589,-0.012822,0.070511,0.082134,-0.008715,0.017492,0.062325,-0.004767,-0.032942,0.067300,0.106437,0.022570,0.089071
1071,8.925000,-0.947768,-0.020225,-0.157524,-0.276611,-0.009042,0.014423,0.083919,-0.009950,0.003575,0.123959,-0.012762,0.070455,0.080923,-0.008670,0.016983,0.062369,-0.004787,-0.033326,0.068531,0.106441,0.022587,0.089157
1072,8.933333,-0.944280,-0.021414,-0.157899,-0.288001,-0.009032,0.014422,0.084020,-0.010017,0.004538,0.124303,-0.012687,0.070369,0.079665,-0.008623,0.016475,0.062412,-0.004796,-0.033693,0.069796,0.106456,0.022604,0.089240
1073,8.941667,-0.940542,-0.022694,-0.158190,-0.299735,-0.009013,0.014417,0.084100,-0.010060,0.005536,0.124612,-0.012604,0.070242,0.078333,-0.008567,0.015929,0.062441,-0.004799,-0.034047,0.071079,0.106483,0.022613,0.089296
1074,8.950000,-0.936579,-0.023939,-0.158496,-0.311651,-0.008982,0.014400,0.084152,-0.010104,0.006543,0.124861,-0.012497,0.070058,0.076964,-0.008495,0.015367,0.062452,-0.004798,-0.034392,0.072362,0.106518,0.022601,0.089320
1075,8.958333,-0.932423,-0.025169,-0.158778,-0.323640,-0.008939,0.014373,0.084182,-0.010132,0.007548,0.125072,-0.012376,0.069829,0.075559,-0.008413,0.014792,0.062464,-0.004789,-0.034714,0.073641,0.106564,0.022576,0.089332
1076,8.966667,-0.928145,-0.026332,-0.159030,-0.335504,-0.008890,0.014344,0.084201,-0.010160,0.008551,0.125252,-0.012237,0.069564,0.074188,-0.008332,0.014241,0.062442,-0.004780,-0.035015,0.074921,0.106623,0.022536,0.089354
1077,8.975000,-0.923736,-0.027392,-0.159216,-0.347292,-0.008831,0.014320,0.084217,-0.010177,0.009570,0.125398,-0.012063,0.069256,0.072829,-0.008257,0.013706,0.062414,-0.004762,-0.035279,0.076217,0.106690,0.022495,0.089381
1078,8.983333,-0.919208,-0.028198,-0.159339,-0.358988,-0.008757,0.014306,0.084251,-0.010193,0.010640,0.125522,-0.011826,0.068905,0.071576,-0.008195,0.013189,0.062336,-0.004739,-0.035515,0.077567,0.106760,0.022454,0.089400
1079,8.991667,-0.913472,-0.029991,-0.160202,-0.372834,-0.008673,0.014243,0.084335,-0.010196,0.011780,0.125620,-0.011824,0.068510,0.069574,,,,-0.004722,-0.035716,0.078982,0.106838,0.022421,0.089398
1080,9.000000,-0.907606,-0.031592,-0.160633,-0.386589,-0.008591,0.014210,0.084385,-0.010195,0.012971,0.125696,-0.011639,0.068054,0.068026,,,,-0.004704,-0.035871,0.080473,0.106924,0.022396,0.089403
1081,9.008333,-0.901652,-0.032957,-0.160710,-0.400138,-0.008513,0.014203,0.084424,-0.010194,0.014201,0.125751,-0.011451,0.067545,0.066464,,,,-0.004692,-0.035981,0.082026,0.107015,0.022374,0.089429
1082,9.016667,-0.895372,-0.034343,-0.160710,-0.413887,-0.008436,0.014203,0.084476,-0.010193,0.015468,0.125787,-0.011261,0.066982,0.064898,,,,-0.004690,-0.036039,0.083613,0.107100,0.022364,0.089466
1083,9.025000,-0.888802,-0.035736,-0.160794,-0.427667,-0.008367,0.014211,0.084529,-0.010212,0.016746,0.125769,-0.011079,0.066375,0.063341,,,,-0.004691,-0.036046,0.085215,0.107172,0.022365,0.089497
1084,9.033333,-0.882002,-0.037147,-0.160837,-0.441388,-0.008306,0.014215,0.084566,-0.010232,0.018017,0.125697,-0.010905,0.065708,0.061778,,,,-0.004706,-0.036008,0.086795,0.107238,0.022363,0.089517
1085,9.041667,-0.874974,-0.038562,-0.160853,-0.455038,-0.008253,0.014212,0.084589,-0.010259,0.019282,0.125575,-0.010735,0.064977,0.060223,,,,-0.004727,-0.035926,0.088366,0.107293,0.022360,0.089534
1086,9.050000,-0.867757,-0.039920,-0.160824,-0.468551,-0.008202,0.014212,0.084611,-0.010285,0.020543,0.125415,-0.010558,0.064215,0.058700,,,,-0.004760,-0.035795,0.089929,0.107349,0.022354,0.089553
1087,9.058333,-0.860366,-0.041244,-0.160793,-0.481886,-0.008146,0.014220,0.084643,-0.010306,0.021796,0.125230,-0.010372,0.063420,0.057221,,,,-0.004785,-0.035611,0.091497,0.107407,0.022355,0.089593
1088,9.066667,-0.852842,-0.042481,-0.160734,-0.494995,-0.008082,0.014229,0.084683,-0.010317,0.023034,0.125011,-0.010167,0.062577,0.055799,,,,-0.004814,-0.035380,0.093042,0.107478,0.022347,0.089635
1089,9.075000,-0.845144,-0.043736,-0.160612,-0.507959,-0.008012,0.014235,0.084714,-0.010316,0.024255,0.124750,-0.009964,0.061692,0.054375,,,,-0.004834,-0.035107,0.094568,0.107552,0.022330,0.089660
1090,9.083333,-0.837196,-0.045009,-0.160358,-0.520924,-0.007946,0.014244,0.084730,-0.010311,0.025491,0.124427,-0.009765,0.060759,0.052952,,,,-0.004870,-0.034782,0.096090,0.107626,0.022314,0.089655
1091,9.091667,-0.828487,-0.046336,-0.160852,-0.534406,-0.007831,0.014179,0.084702,-0.010309,0.026779,0.124043,-0.009569,0.059761,0.051488,-0.006375,0.004425,0.065572,-0.004900,-0.034377,0.097643,0.107698,0.022323,0.089638
1092,9.100000,-0.819308,-0.047760,-0.160770,-0.548276,-0.007770,0.014171,0.084721,-0.010338,0.028120,0.123606,-0.009378,0.058652,0.050005,-0.006362,0.003830,0.066040,-0.004962,-0.033894,0.099283,0.107739,0.022351,0.089628
1093,9.108333,-0.809750,-0.048950,-0.160367,-0.562309,-0.007752,0.014218,0.084806,-0.010407,0.029539,0.123079,-0.009140,0.057515,0.048719,-0.006386,0.003193,0.066507,-0.005058,-0.033326,0.101038,0.107750,0.022385,0.089624
1094,9.116667,-0.797934,-0.050456,-0.159923,-0.578948,-0.007757,0.014149,0.084803,-0.010516,0.031064,0.122441,,,,-0.006429,0.002495,0.066985,-0.005199,-0.032642,0.102938,0.107717,0.022425,0.089584
1095,9.125000,-0.785077,-0.052565,-0.159362,-0.596234,-0.007812,0.014117,0.084810,-0.010652,0.032681,0.121704,,,,-0.006478,0.001746,0.067526,-0.005372,-0.031816,0.104972,0.107654,0.022478,0.089540
1096,9.133333,-0.771444,-0.054840,-0.158755,-0.613730,-0.007885,0.014130,0.084856,-0.010795,0.034346,0.120883,,,,-0.006521,0.000988,0.068146,-0.005561,-0.030844,0.107091,0.107585,0.022556,0.089522
1097,9.141667,-0.757416,-0.056922,-0.157990,-0.630968,-0.007948,0.014217,0.084915,-0.010910,0.036015,0.120015,-0.008629,0.050511,0.041648,-0.006571,0.000233,0.068839,-0.005751,-0.029756,0.109230,0.107511,0.022644,0.089523
1098,9.150000,-0.743257,-0.058918,-0.156927,-0.647666,-0.008006,0.014300,0.085058,-0.010995,0.037639,0.119111,-0.008524,0.048675,0.040414,-0.006628,-0.000490,0.069574,-0.005948,-0.028563,0.111345,0.107431,0.022736,0.089521
1099,9.158333,-0.727866,-0.061289,-0.157848,-0.664484,-0.008126,0.014349,0.085127,-0.011414,0.039220,0.117846,-0.008468,0.046622,0.039011,-0.006650,-0.001121,0.070291,-0.006145,-0.027285,0.113388,0.107351,0.022834,0.089512
