,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right:FKA-Unlabeled 1045,stick_right:FKA-Unlabeled 1045,stick_right:FKA-Unlabeled 1045,stick_right:Marker1,stick_right:Marker1,stick_right:Marker1,stick_right:Marker2,stick_right:Marker2,stick_right:Marker2,stick_right:Marker3,stick_right:Marker3,stick_right:Marker3,stick_right:Marker4,stick_right:Marker4,stick_right:Marker4,tracker:tracking_marker_0,tracker:tracking_marker_0,tracker:tracking_marker_0
,,"F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","1EEA0C95C75F11EAC8808BD7B5C0B781","1EEA0C95C75F11EAC8808BD7B5C0B781","1EEA0C95C75F11EAC8808BD7B5C0B781","C6F50","C6F50","C6F50","C6E40","C6E40","C6E40","C6DB0","C6DB0","C6DB0","C6E30","C6E30","C6E30","FCA3F9BFC75E11EAC8808BD7B5C0B781","FCA3F9BFC75E11EAC8808BD7B5C0B781","FCA3F9BFC75E11EAC8808BD7B5C0B781"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
258,2.150000,0.009649,-0.000010,-0.063130,-0.997959,0.009214,0.011756,0.031638,,,,,,,0.011412,-0.032228,0.025819,0.005066,0.018830,0.072198,0.009508,0.059570,0.013073,0.124227,0.022238,0.040791
259,2.158333,0.009613,0.000042,-0.063128,-0.997959,0.009214,0.011759,0.031641,,,,,,,0.011412,-0.032224,0.025817,0.005062,0.018833,0.072198,0.009510,0.059573,0.013083,0.124225,0.022243,0.040794
260,2.166667,0.009639,-0.000008,-0.063187,-0.997955,0.009214,0.011768,0.031639,,,,,,,0.011418,-0.032215,0.025819,0.005066,0.018841,0.072199,0.009502,0.059587,0.013073,0.124228,0.022252,0.040800
261,2.175000,0.009628,0.000074,-0.063157,-0.997957,0.009224,0.011762,0.031649,,,,,,,0.011425,-0.032219,0.025827,0.005069,0.018836,0.072206,0.009519,0.059571,0.013091,0.124235,0.022252,0.040809
262,2.183333,0.009593,0.000056,-0.063177,-0.997956,0.009216,0.011767,0.031647,,,,,,,0.011419,-0.032214,0.025821,0.005062,0.018839,0.072203,0.009507,0.059581,0.013091,0.124226,0.022257,0.040807
263,2.191667,0.009641,0.000065,-0.063189,-0.997955,0.009215,0.011771,0.031642,,,,,,,0.011419,-0.032210,0.025820,0.005060,0.018845,0.072203,0.009506,0.059586,0.013076,0.124227,0.022264,0.040808
264,2.200000,0.009631,0.000112,-0.063165,-0.997957,0.009215,0.011768,0.031642,,,,,,,0.011417,-0.032212,0.025818,0.005056,0.018843,0.072200,0.009510,0.059577,0.013082,0.124225,0.022264,0.040808
265,2.208333,0.009598,0.000138,-0.063149,-0.997958,0.009212,0.011763,0.031645,,,,,,,0.011414,-0.032219,0.025819,0.005053,0.018837,0.072199,0.009509,0.059574,0.013092,0.124219,0.022262,0.040810
266,2.216667,0.009607,0.000116,-0.063173,-0.997956,0.009208,0.011775,0.031638,,,,,,,0.011411,-0.032206,0.025815,0.005050,0.018847,0.072196,0.009502,0.059592,0.013079,0.124218,0.022274,0.040809
267,2.225000,0.009613,0.000117,-0.063156,-0.997957,0.009212,0.011771,0.031639,,,,,,,0.011414,-0.032209,0.025814,0.005054,0.018844,0.072197,0.009508,0.059580,0.013081,0.124218,0.022270,0.040811
