Format Version,1.22,Take Name,Take 2020-07-16 stick_left_downward_calib,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,18 Jan 1970 09:19:35 +0900,Total Frames in Take,3068,Total Exported Frames,2372,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,stick_left,stick_left,stick_left,stick_left,stick_left,stick_left,stick_left
,,"554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
263,2.191667,-0.638270,-0.459634,0.458748,-0.413398,-0.000690,0.006991,0.104360
264,2.200000,-0.638314,-0.459526,0.458768,-0.413428,-0.000769,0.006958,0.104350
265,2.208333,-0.638356,-0.459475,0.458654,-0.413546,-0.000846,0.006927,0.104345
266,2.216667,-0.638431,-0.459427,0.458515,-0.413637,-0.000897,0.006912,0.104342
267,2.225000,-0.638703,-0.459219,0.458344,-0.413639,-0.000946,0.006912,0.104346
268,2.233333,-0.638955,-0.458951,0.458334,-0.413558,-0.001004,0.006889,0.104344
269,2.241667,-0.639069,-0.458791,0.458317,-0.413578,-0.001059,0.006865,0.104339
270,2.250000,-0.639197,-0.458845,0.457921,-0.413760,-0.001092,0.006871,0.104344
271,2.258333,-0.639698,-0.458323,0.458035,-0.413438,-0.001168,0.006830,0.104341
272,2.266667,-0.642145,-0.457398,0.456549,-0.412310,-0.001152,0.006819,0.104443
273,2.275000,-0.642583,-0.457269,0.456095,-0.412273,-0.001178,0.006817,0.104458
274,2.283333,-0.642878,-0.456907,0.456233,-0.412062,-0.001244,0.006786,0.104452
275,2.291667,-0.643074,-0.456729,0.456169,-0.412025,-0.001278,0.006775,0.104452
276,2.300000,-0.643317,-0.456508,0.456135,-0.411927,-0.001315,0.006761,0.104453
277,2.308333,-0.643523,-0.456311,0.456125,-0.411835,-0.001345,0.006750,0.104453
278,2.316667,-0.643591,-0.456340,0.455932,-0.411911,-0.001362,0.006748,0.104456
279,2.325000,-0.643625,-0.456372,0.455807,-0.411961,-0.001378,0.006743,0.104456
280,2.333333,-0.643719,-0.456253,0.455871,-0.411874,-0.001408,0.006725,0.104452
281,2.341667,-0.643850,-0.456090,0.455960,-0.411752,-0.001436,0.006703,0.104449
282,2.350000,-0.644022,-0.455924,0.455983,-0.411643,-0.001460,0.006679,0.104449
283,2.358333,-0.642051,-0.456571,0.457156,-0.412700,-0.001540,0.006668,0.104354
284,2.366667,-0.642036,-0.456342,0.457516,-0.412577,-0.001585,0.006635,0.104338
285,2.375000,-0.642247,-0.456132,0.457575,-0.412417,-0.001609,0.006614,0.104336
286,2.383333,-0.644371,-0.455545,0.456044,-0.411448,-0.001539,0.006636,0.104438
287,2.391667,-0.644820,-0.455273,0.455901,-0.411204,-0.001545,0.006629,0.104450
288,2.400000,-0.645153,-0.454881,0.456112,-0.410881,-0.001576,0.006596,0.104446
289,2.408333,-0.645253,-0.454877,0.455970,-0.410885,-0.001575,0.006597,0.104451
290,2.416667,-0.645461,-0.454596,0.456195,-0.410620,-0.001599,0.006565,0.104445
291,2.425000,-0.645557,-0.454589,0.456090,-0.410593,-0.001600,0.006552,0.104449
292,2.433333,-0.645434,-0.454836,0.455899,-0.410725,-0.001590,0.006546,0.104449
293,2.441667,-0.645300,-0.454974,0.455922,-0.410756,-0.001600,0.006527,0.104445
294,2.450000,-0.643186,-0.455861,0.456971,-0.411923,-0.001658,0.006510,0.104352
295,2.458333,-0.643005,-0.455941,0.457099,-0.411975,-0.001677,0.006489,0.104340
296,2.466667,-0.642893,-0.456240,0.456756,-0.412198,-0.001657,0.006500,0.104345
297,2.475000,-0.642952,-0.456138,0.456878,-0.412084,-0.001676,0.006477,0.104341
298,2.483333,-0.643033,-0.456019,0.457023,-0.411929,-0.001697,0.006450,0.104337
299,2.491667,-0.643021,-0.456108,0.456916,-0.411968,-0.001700,0.006438,0.104337
300,2.500000,-0.643107,-0.456170,0.456701,-0.412005,-0.001704,0.006436,0.104340
301,2.508333,-0.643305,-0.455951,0.456817,-0.411808,-0.001726,0.006411,0.104339
302,2.516667,-0.643420,-0.455951,0.456630,-0.411835,-0.001732,0.006406,0.104343
303,2.525000,-0.643550,-0.455874,0.456591,-0.411762,-0.001761,0.006389,0.104341
304,2.533333,-0.643741,-0.455780,0.456445,-0.411728,-0.001784,0.006371,0.104342
305,2.541667,-0.643895,-0.455650,0.456442,-0.411635,-0.001818,0.006353,0.104339
306,2.550000,-0.644239,-0.455375,0.456363,-0.411488,-0.001862,0.006331,0.104340
307,2.558333,-0.644492,-0.455296,0.456057,-0.411520,-0.001894,0.006322,0.104344
308,2.566667,-0.644855,-0.454876,0.456189,-0.411268,-0.001966,0.006278,0.104338
309,2.575000,-0.645110,-0.454639,0.456152,-0.411171,-0.002025,0.006244,0.104334
310,2.583333,-0.645400,-0.454507,0.455886,-0.411157,-0.002078,0.006226,0.104336
311,2.591667,-0.645687,-0.454228,0.455858,-0.411045,-0.002135,0.006197,0.104332
312,2.600000,-0.646009,-0.453900,0.455877,-0.410881,-0.002202,0.006162,0.104328
313,2.608333,-0.646258,-0.453761,0.455642,-0.410904,-0.002247,0.006157,0.104330
314,2.616667,-0.646405,-0.453637,0.455510,-0.410957,-0.002284,0.006160,0.104332
315,2.625000,-0.646635,-0.453277,0.455675,-0.410809,-0.002338,0.006144,0.104327
316,2.633333,-0.646693,-0.453124,0.455717,-0.410839,-0.002374,0.006147,0.104323
317,2.641667,-0.646865,-0.452948,0.455608,-0.410883,-0.002416,0.006146,0.104325
318,2.650000,-0.648998,-0.452152,0.454237,-0.409914,-0.002397,0.006158,0.104423
319,2.658333,-0.649354,-0.451959,0.453919,-0.409914,-0.002426,0.006167,0.104436
320,2.666667,-0.649536,-0.451624,0.454069,-0.409830,-0.002493,0.006157,0.104429
321,2.675000,-0.649539,-0.451709,0.453706,-0.410134,-0.002520,0.006186,0.104432
322,2.683333,-0.649638,-0.451549,0.453643,-0.410221,-0.002577,0.006186,0.104429
323,2.691667,-0.649754,-0.451418,0.453514,-0.410326,-0.002634,0.006189,0.104428
324,2.700000,-0.649883,-0.451226,0.453462,-0.410389,-0.002693,0.006188,0.104427
325,2.708333,-0.650011,-0.451100,0.453263,-0.410545,-0.002742,0.006199,0.104429
326,2.716667,-0.650126,-0.450956,0.453139,-0.410658,-0.002794,0.006210,0.104430
327,2.725000,-0.647714,-0.451124,0.456243,-0.410848,-0.002773,0.006288,0.104348
328,2.733333,-0.647442,-0.451186,0.456330,-0.411112,-0.002799,0.006318,0.104341
329,2.741667,-0.647534,-0.451031,0.456273,-0.411200,-0.002849,0.006320,0.104341
330,2.750000,-0.647598,-0.450875,0.456249,-0.411297,-0.002899,0.006323,0.104339
331,2.758333,-0.650229,-0.450585,0.452628,-0.411465,-0.003008,0.006271,0.104428
332,2.766667,-0.650629,-0.450469,0.452050,-0.411594,-0.003058,0.006261,0.104438
333,2.775000,-0.648139,-0.450765,0.455139,-0.411796,-0.003028,0.006342,0.104355
334,2.783333,-0.647939,-0.450644,0.455498,-0.411845,-0.003070,0.006342,0.104343
335,2.791667,-0.648080,-0.450447,0.455492,-0.411846,-0.003121,0.006333,0.104341
336,2.800000,-0.648257,-0.450174,0.455564,-0.411787,-0.003175,0.006327,0.104337
337,2.808333,,,,,,,
338,2.816667,,,,,,,
339,2.825000,,,,,,,
340,2.833333,,,,,,,
341,2.841667,-0.648838,-0.449869,0.454736,-0.412120,-0.003350,0.006306,0.104342
342,2.850000,,,,,,,
343,2.858333,-0.649513,-0.449161,0.454935,-0.411609,-0.003453,0.006223,0.104335
344,2.866667,-0.649656,-0.449236,0.454599,-0.411672,-0.003462,0.006224,0.104339
345,2.875000,-0.649906,-0.448924,0.454803,-0.411393,-0.003502,0.006174,0.104333
346,2.883333,,,,,,,
347,2.891667,,,,,,,
348,2.900000,-0.650096,-0.449056,0.454427,-0.411364,-0.003508,0.006139,0.104338
349,2.908333,-0.650142,-0.448989,0.454532,-0.411248,-0.003516,0.006118,0.104335
350,2.916667,-0.650072,-0.449108,0.454492,-0.411272,-0.003503,0.006116,0.104334
351,2.925000,-0.652584,-0.448948,0.451027,-0.411284,-0.003562,0.006048,0.104420
352,2.933333,,,,,,,
353,2.941667,-0.652817,-0.449086,0.450580,-0.411254,-0.003555,0.006016,0.104430
354,2.950000,,,,,,,
355,2.958333,-0.650020,-0.449639,0.454028,-0.411288,-0.003450,0.006085,0.104342
356,2.966667,-0.649705,-0.449863,0.454188,-0.411363,-0.003422,0.006095,0.104338
357,2.975000,,,,,,,
358,2.983333,,,,,,,
359,2.991667,,,,,,,
360,3.000000,-0.652182,-0.449844,0.450731,-0.411268,-0.003445,0.005996,0.104423
361,3.008333,,,,,,,
362,3.016667,,,,,,,
363,3.025000,-0.651999,-0.450199,0.450597,-0.411316,-0.003375,0.006007,0.104429
364,3.033333,-0.651983,-0.450274,0.450583,-0.411274,-0.003356,0.006001,0.104430
365,3.041667,-0.651798,-0.450588,0.450408,-0.411415,-0.003321,0.006014,0.104432
366,3.050000,-0.651813,-0.450489,0.450668,-0.411215,-0.003325,0.005980,0.104426
367,3.058333,-0.651734,-0.450572,0.450751,-0.411158,-0.003310,0.005967,0.104421
368,3.066667,-0.651730,-0.450672,0.450676,-0.411137,-0.003297,0.005963,0.104424
369,3.075000,-0.651684,-0.450864,0.450506,-0.411187,-0.003273,0.005964,0.104428
370,3.083333,,,,,,,
371,3.091667,-0.651729,-0.450693,0.450869,-0.410904,-0.003260,0.005941,0.104421
372,3.100000,-0.651606,-0.450862,0.450826,-0.410960,-0.003232,0.005955,0.104420
373,3.108333,,,,,,,
374,3.116667,-0.651765,-0.450627,0.451120,-0.410643,-0.003236,0.005916,0.104415
375,3.125000,-0.651802,-0.450621,0.451127,-0.410583,-0.003239,0.005904,0.104415
376,3.133333,-0.651805,-0.450661,0.451109,-0.410555,-0.003240,0.005890,0.104413
377,3.141667,-0.651904,-0.450722,0.450865,-0.410598,-0.003245,0.005878,0.104419
378,3.150000,-0.649339,-0.451131,0.454055,-0.410698,-0.003176,0.005936,0.104335
379,3.158333,-0.649111,-0.451072,0.454528,-0.410602,-0.003198,0.005917,0.104323
380,3.166667,-0.649143,-0.451051,0.454512,-0.410591,-0.003216,0.005900,0.104321
381,3.175000,-0.649158,-0.451047,0.454504,-0.410580,-0.003225,0.005895,0.104319
382,3.183333,-0.649267,-0.451000,0.454407,-0.410568,-0.003228,0.005898,0.104322
383,3.191667,-0.649262,-0.451028,0.454370,-0.410586,-0.003225,0.005903,0.104323
384,3.200000,-0.649309,-0.450994,0.454364,-0.410554,-0.003233,0.005896,0.104323
385,3.208333,-0.649436,-0.450879,0.454388,-0.410455,-0.003254,0.005867,0.104322
386,3.216667,-0.649419,-0.451007,0.454193,-0.410556,-0.003261,0.005862,0.104322
387,3.225000,-0.649571,-0.450825,0.454308,-0.410388,-0.003299,0.005830,0.104317
388,3.233333,-0.649723,-0.450745,0.454236,-0.410316,-0.003329,0.005803,0.104315
389,3.241667,-0.649763,-0.451009,0.453704,-0.410550,-0.003332,0.005807,0.104323
390,3.250000,-0.650031,-0.450816,0.453649,-0.410400,-0.003381,0.005764,0.104323
391,3.258333,-0.649949,-0.451004,0.453435,-0.410558,-0.003397,0.005757,0.104322
392,3.266667,-0.650033,-0.450918,0.453468,-0.410484,-0.003429,0.005727,0.104317
393,3.275000,-0.650168,-0.450870,0.453362,-0.410439,-0.003457,0.005702,0.104316
394,3.283333,-0.648251,-0.451499,0.454561,-0.411454,-0.003553,0.005670,0.104217
395,3.291667,,,,,,,
396,3.300000,,,,,,,
397,3.308333,-0.651120,-0.451095,0.450803,-0.411500,-0.003717,0.005546,0.104294
398,3.316667,,,,,,,
399,3.325000,-0.652951,-0.452645,0.443836,-0.414459,-0.003551,0.005760,0.104558
400,3.333333,-0.653019,-0.452823,0.443275,-0.414758,-0.003561,0.005769,0.104573
401,3.341667,-0.653027,-0.452885,0.443102,-0.414864,-0.003586,0.005764,0.104574
402,3.350000,-0.652980,-0.452937,0.443021,-0.414968,-0.003610,0.005759,0.104571
403,3.358333,-0.651701,-0.451423,0.448811,-0.412397,-0.003847,0.005531,0.104335
404,3.366667,-0.651631,-0.451034,0.449728,-0.411934,-0.003920,0.005483,0.104295
405,3.375000,-0.653698,-0.450412,0.448239,-0.410963,-0.003870,0.005492,0.104394
406,3.383333,,,,,,,
407,3.391667,,,,,,,
408,3.400000,,,,,,,
409,3.408333,-0.652820,-0.452327,0.444811,-0.413967,-0.003610,0.005812,0.104571
410,3.416667,-0.652990,-0.452198,0.444636,-0.414028,-0.003629,0.005812,0.104582
411,3.425000,-0.653126,-0.452103,0.444552,-0.414009,-0.003647,0.005808,0.104584
412,3.433333,-0.653210,-0.452051,0.444482,-0.414008,-0.003666,0.005804,0.104585
413,3.441667,-0.653267,-0.452012,0.444436,-0.414010,-0.003682,0.005799,0.104584
414,3.450000,-0.653275,-0.451968,0.444460,-0.414019,-0.003699,0.005793,0.104580
415,3.458333,-0.653364,-0.451928,0.444374,-0.414015,-0.003716,0.005787,0.104579
416,3.466667,-0.653378,-0.451939,0.444321,-0.414037,-0.003728,0.005781,0.104579
417,3.475000,-0.653343,-0.452007,0.444244,-0.414103,-0.003735,0.005778,0.104578
418,3.483333,-0.653288,-0.452100,0.444166,-0.414170,-0.003740,0.005774,0.104579
419,3.491667,-0.653269,-0.452170,0.444072,-0.414225,-0.003743,0.005770,0.104578
420,3.500000,-0.653250,-0.452169,0.444100,-0.414225,-0.003746,0.005767,0.104576
421,3.508333,-0.653294,-0.452142,0.444092,-0.414194,-0.003750,0.005766,0.104576
422,3.516667,-0.653288,-0.452104,0.444165,-0.414167,-0.003754,0.005764,0.104574
423,3.525000,-0.653351,-0.452063,0.444136,-0.414143,-0.003759,0.005763,0.104575
424,3.533333,-0.653390,-0.452012,0.444153,-0.414120,-0.003765,0.005761,0.104574
425,3.541667,-0.653483,-0.451913,0.444163,-0.414069,-0.003768,0.005762,0.104575
426,3.550000,-0.653498,-0.451845,0.444259,-0.414017,-0.003768,0.005765,0.104575
427,3.558333,-0.653483,-0.451816,0.444334,-0.413992,-0.003761,0.005771,0.104574
428,3.566667,-0.653415,-0.451866,0.444335,-0.414043,-0.003749,0.005784,0.104575
429,3.575000,-0.653308,-0.451953,0.444344,-0.414109,-0.003733,0.005793,0.104578
430,3.583333,-0.653260,-0.452018,0.444299,-0.414161,-0.003716,0.005804,0.104580
431,3.591667,-0.653206,-0.452022,0.444380,-0.414155,-0.003702,0.005810,0.104580
432,3.600000,-0.653190,-0.452016,0.444439,-0.414123,-0.003691,0.005812,0.104580
433,3.608333,-0.653178,-0.452081,0.444375,-0.414139,-0.003682,0.005811,0.104581
434,3.616667,-0.653080,-0.452219,0.444327,-0.414195,-0.003679,0.005804,0.104579
435,3.625000,-0.653024,-0.452342,0.444239,-0.414244,-0.003677,0.005795,0.104579
436,3.633333,-0.653045,-0.452366,0.444201,-0.414226,-0.003679,0.005784,0.104582
437,3.641667,-0.653108,-0.452353,0.444180,-0.414162,-0.003679,0.005772,0.104582
438,3.650000,-0.653193,-0.452299,0.444209,-0.414056,-0.003676,0.005761,0.104581
439,3.658333,-0.653235,-0.452231,0.444300,-0.413966,-0.003667,0.005753,0.104581
440,3.666667,-0.653273,-0.452212,0.444339,-0.413886,-0.003652,0.005750,0.104583
441,3.675000,-0.653281,-0.452200,0.444408,-0.413813,-0.003632,0.005751,0.104584
442,3.683333,,,,,,,
443,3.691667,,,,,,,
444,3.700000,,,,,,,
445,3.708333,,,,,,,
446,3.716667,-0.650596,-0.453200,0.446278,-0.414936,-0.003592,0.005777,0.104473
447,3.725000,-0.652326,-0.452846,0.444906,-0.414076,-0.003499,0.005799,0.104570
448,3.733333,-0.649580,-0.452762,0.449524,-0.413498,-0.003639,0.005651,0.104345
449,3.741667,-0.652040,-0.452923,0.445435,-0.413875,-0.003490,0.005776,0.104546
450,3.750000,-0.652605,-0.452953,0.444522,-0.413933,-0.003455,0.005798,0.104591
451,3.758333,-0.652548,-0.452974,0.444594,-0.413922,-0.003450,0.005796,0.104589
452,3.766667,-0.650657,-0.453522,0.445929,-0.414861,-0.003524,0.005775,0.104493
453,3.775000,-0.652312,-0.453003,0.444843,-0.413995,-0.003456,0.005784,0.104575
454,3.783333,-0.649817,-0.452678,0.449476,-0.413270,-0.003608,0.005628,0.104352
455,3.791667,-0.652263,-0.452757,0.445517,-0.413617,-0.003470,0.005752,0.104551
456,3.800000,-0.650787,-0.453356,0.446074,-0.414684,-0.003515,0.005763,0.104491
457,3.808333,-0.650374,-0.453519,0.446299,-0.414911,-0.003527,0.005763,0.104475
458,3.816667,-0.649334,-0.452956,0.449585,-0.413605,-0.003609,0.005638,0.104339
459,3.825000,-0.651915,-0.453136,0.445355,-0.413925,-0.003455,0.005771,0.104551
460,3.833333,-0.652273,-0.453307,0.444472,-0.414122,-0.003421,0.005804,0.104591
461,3.841667,-0.652205,-0.453383,0.444426,-0.414196,-0.003419,0.005808,0.104591
462,3.850000,-0.652161,-0.453448,0.444379,-0.414244,-0.003418,0.005811,0.104591
463,3.858333,-0.652096,-0.453556,0.444299,-0.414314,-0.003424,0.005809,0.104590
464,3.866667,-0.652019,-0.453652,0.444259,-0.414374,-0.003429,0.005804,0.104588
465,3.875000,-0.652025,-0.453678,0.444216,-0.414381,-0.003436,0.005796,0.104587
466,3.883333,-0.652154,-0.453599,0.444176,-0.414308,-0.003445,0.005784,0.104588
467,3.891667,-0.652256,-0.453484,0.444244,-0.414200,-0.003455,0.005775,0.104584
468,3.900000,-0.652427,-0.453348,0.444242,-0.414082,-0.003469,0.005760,0.104584
469,3.908333,-0.652576,-0.453215,0.444255,-0.413979,-0.003487,0.005743,0.104583
470,3.916667,-0.652700,-0.453084,0.444303,-0.413875,-0.003505,0.005727,0.104581
471,3.925000,-0.651936,-0.452254,0.447689,-0.412337,-0.003614,0.005572,0.104442
472,3.933333,-0.652750,-0.452842,0.444789,-0.413538,-0.003560,0.005674,0.104554
473,3.941667,-0.652867,-0.453025,0.444155,-0.413835,-0.003561,0.005687,0.104575
474,3.950000,-0.652908,-0.453059,0.444028,-0.413870,-0.003578,0.005676,0.104574
475,3.958333,-0.652863,-0.453090,0.444025,-0.413908,-0.003590,0.005670,0.104572
476,3.966667,-0.652836,-0.453153,0.443953,-0.413960,-0.003596,0.005665,0.104570
477,3.975000,-0.652737,-0.453252,0.443926,-0.414038,-0.003598,0.005665,0.104568
478,3.983333,-0.652679,-0.453341,0.443867,-0.414093,-0.003592,0.005669,0.104569
479,3.991667,-0.651729,-0.452717,0.447172,-0.412714,-0.003670,0.005538,0.104436
480,4.000000,-0.651436,-0.452728,0.447760,-0.412528,-0.003671,0.005520,0.104411
481,4.008333,-0.651348,-0.452812,0.447774,-0.412560,-0.003657,0.005521,0.104411
482,4.016667,-0.652153,-0.453628,0.444415,-0.414022,-0.003554,0.005661,0.104547
483,4.025000,-0.652285,-0.453822,0.443777,-0.414284,-0.003524,0.005689,0.104573
484,4.033333,-0.652235,-0.453879,0.443795,-0.414282,-0.003511,0.005690,0.104573
485,4.041667,-0.651478,-0.454333,0.444442,-0.414282,-0.003477,0.005702,0.104533
486,4.050000,-0.650365,-0.453760,0.447959,-0.412868,-0.003555,0.005565,0.104388
487,4.058333,-0.650970,-0.454490,0.445162,-0.414135,-0.003476,0.005679,0.104499
488,4.066667,-0.651002,-0.454793,0.444458,-0.414508,-0.003451,0.005711,0.104524
489,4.075000,-0.651636,-0.454522,0.443720,-0.414600,-0.003469,0.005702,0.104566
490,4.083333,-0.650933,-0.454935,0.444275,-0.414657,-0.003442,0.005715,0.104532
491,4.091667,-0.650748,-0.455057,0.444409,-0.414670,-0.003431,0.005719,0.104525
492,4.100000,-0.650769,-0.455073,0.444354,-0.414677,-0.003427,0.005717,0.104526
493,4.108333,-0.650722,-0.455126,0.444355,-0.414691,-0.003425,0.005716,0.104525
494,4.116667,-0.650686,-0.455182,0.444304,-0.414742,-0.003425,0.005717,0.104526
495,4.125000,-0.650647,-0.455229,0.444252,-0.414809,-0.003426,0.005722,0.104527
496,4.133333,-0.651316,-0.454888,0.443543,-0.414890,-0.003451,0.005718,0.104569
497,4.141667,-0.651337,-0.454874,0.443435,-0.414989,-0.003454,0.005728,0.104576
498,4.150000,-0.651211,-0.454957,0.443447,-0.415083,-0.003450,0.005741,0.104574
499,4.158333,-0.650838,-0.455223,0.443561,-0.415254,-0.003432,0.005765,0.104563
500,4.166667,-0.650653,-0.455400,0.443520,-0.415393,-0.003418,0.005783,0.104563
501,4.175000,-0.650556,-0.455499,0.443495,-0.415464,-0.003409,0.005793,0.104564
502,4.183333,-0.650529,-0.455503,0.443540,-0.415452,-0.003402,0.005796,0.104565
503,4.191667,-0.650634,-0.455417,0.443560,-0.415362,-0.003397,0.005793,0.104566
504,4.200000,-0.650702,-0.455328,0.443661,-0.415245,-0.003394,0.005784,0.104564
505,4.208333,-0.650754,-0.455302,0.443686,-0.415165,-0.003391,0.005775,0.104565
506,4.216667,-0.650782,-0.455335,0.443640,-0.415134,-0.003387,0.005762,0.104565
507,4.225000,-0.650036,-0.455830,0.444199,-0.415162,-0.003357,0.005765,0.104528
508,4.233333,-0.649769,-0.456067,0.444295,-0.415216,-0.003341,0.005762,0.104519
509,4.241667,-0.649698,-0.456202,0.444213,-0.415268,-0.003327,0.005760,0.104521
510,4.250000,-0.649627,-0.456300,0.444193,-0.415293,-0.003309,0.005761,0.104524
511,4.258333,-0.649488,-0.456416,0.444262,-0.415308,-0.003287,0.005763,0.104523
512,4.266667,-0.649420,-0.456537,0.444201,-0.415347,-0.003263,0.005762,0.104527
513,4.275000,-0.649245,-0.456736,0.444205,-0.415399,-0.003241,0.005758,0.104526
514,4.283333,-0.651397,-0.456657,0.441164,-0.415356,-0.003295,0.005680,0.104596
515,4.291667,-0.651088,-0.455962,0.443644,-0.413961,-0.003377,0.005530,0.104488
516,4.300000,-0.651779,-0.456483,0.441223,-0.414884,-0.003303,0.005613,0.104587
517,4.308333,-0.651974,-0.456649,0.440598,-0.415060,-0.003282,0.005621,0.104612
518,4.316667,-0.652017,-0.456711,0.440507,-0.415021,-0.003282,0.005602,0.104613
519,4.325000,-0.652029,-0.456756,0.440472,-0.414991,-0.003282,0.005585,0.104612
520,4.333333,-0.652096,-0.456772,0.440409,-0.414932,-0.003282,0.005573,0.104613
521,4.341667,-0.652114,-0.456806,0.440372,-0.414908,-0.003280,0.005566,0.104613
522,4.350000,-0.652117,-0.456858,0.440330,-0.414890,-0.003279,0.005557,0.104613
523,4.358333,-0.652070,-0.456928,0.440331,-0.414886,-0.003276,0.005548,0.104611
524,4.366667,-0.649826,-0.457243,0.443259,-0.414943,-0.003200,0.005602,0.104541
525,4.375000,-0.648503,-0.456650,0.447078,-0.413565,-0.003272,0.005466,0.104395
526,4.383333,-0.649213,-0.457249,0.444449,-0.414621,-0.003206,0.005558,0.104498
527,4.391667,-0.648677,-0.456682,0.446867,-0.413485,-0.003275,0.005440,0.104400
528,4.400000,-0.648554,-0.456550,0.447476,-0.413165,-0.003297,0.005401,0.104372
529,4.408333,-0.648614,-0.456522,0.447491,-0.413085,-0.003306,0.005382,0.104370
530,4.416667,-0.649584,-0.457180,0.444200,-0.414383,-0.003230,0.005496,0.104501
531,4.425000,-0.649854,-0.457268,0.443530,-0.414580,-0.003220,0.005510,0.104527
532,4.433333,-0.649923,-0.457186,0.443584,-0.414505,-0.003227,0.005500,0.104525
533,4.441667,-0.650030,-0.457103,0.443592,-0.414420,-0.003237,0.005490,0.104525
534,4.450000,-0.650079,-0.457019,0.443671,-0.414353,-0.003244,0.005483,0.104522
535,4.458333,-0.650133,-0.456965,0.443691,-0.414304,-0.003251,0.005475,0.104521
536,4.466667,-0.650143,-0.456961,0.443700,-0.414284,-0.003258,0.005467,0.104519
537,4.475000,-0.650221,-0.456957,0.443598,-0.414275,-0.003266,0.005459,0.104520
538,4.483333,-0.649461,-0.456274,0.446652,-0.412936,-0.003356,0.005325,0.104395
539,4.491667,-0.650137,-0.456832,0.444116,-0.413991,-0.003298,0.005419,0.104494
540,4.500000,-0.650259,-0.457026,0.443447,-0.414300,-0.003283,0.005444,0.104519
541,4.508333,-0.650236,-0.457055,0.443432,-0.414321,-0.003285,0.005443,0.104519
542,4.516667,-0.650247,-0.457072,0.443378,-0.414343,-0.003284,0.005444,0.104520
543,4.525000,-0.650194,-0.457137,0.443354,-0.414379,-0.003282,0.005448,0.104519
544,4.533333,-0.650098,-0.457204,0.443380,-0.414428,-0.003279,0.005451,0.104517
545,4.541667,-0.650101,-0.457223,0.443345,-0.414439,-0.003278,0.005450,0.104518
546,4.550000,-0.650159,-0.457180,0.443346,-0.414397,-0.003283,0.005443,0.104518
547,4.558333,-0.650248,-0.457125,0.443314,-0.414351,-0.003292,0.005433,0.104517
548,4.566667,-0.650330,-0.457073,0.443296,-0.414299,-0.003305,0.005420,0.104516
549,4.575000,-0.650424,-0.456982,0.443318,-0.414229,-0.003325,0.005401,0.104513
550,4.583333,-0.650578,-0.456878,0.443306,-0.414114,-0.003348,0.005381,0.104512
551,4.591667,-0.650736,-0.456809,0.443204,-0.414053,-0.003370,0.005361,0.104511
552,4.600000,-0.650786,-0.456822,0.443124,-0.414044,-0.003393,0.005340,0.104509
553,4.608333,-0.650838,-0.456872,0.442958,-0.414084,-0.003414,0.005322,0.104507
554,4.616667,-0.650871,-0.456919,0.442844,-0.414103,-0.003433,0.005305,0.104506
555,4.625000,-0.650900,-0.456937,0.442783,-0.414102,-0.003452,0.005292,0.104503
556,4.633333,-0.653141,-0.456682,0.439813,-0.414020,-0.003542,0.005212,0.104570
557,4.641667,-0.651577,-0.456812,0.441979,-0.414035,-0.003504,0.005251,0.104517
558,4.650000,-0.653273,-0.456634,0.439701,-0.413984,-0.003577,0.005187,0.104566
559,4.658333,-0.653832,-0.456539,0.439023,-0.413926,-0.003610,0.005159,0.104579
560,4.666667,-0.654166,-0.456345,0.438827,-0.413820,-0.003636,0.005140,0.104587
561,4.675000,-0.654353,-0.456180,0.438818,-0.413715,-0.003658,0.005123,0.104587
562,4.683333,-0.654488,-0.456055,0.438851,-0.413605,-0.003681,0.005104,0.104583
563,4.691667,-0.654719,-0.455905,0.438770,-0.413490,-0.003704,0.005085,0.104583
564,4.700000,-0.654895,-0.455776,0.438762,-0.413362,-0.003730,0.005062,0.104581
565,4.708333,-0.655088,-0.455652,0.438708,-0.413251,-0.003758,0.005034,0.104578
566,4.716667,-0.653066,-0.455803,0.441607,-0.413197,-0.003714,0.005066,0.104506
567,4.725000,-0.652795,-0.455740,0.442184,-0.413078,-0.003730,0.005044,0.104488
568,4.733333,-0.652967,-0.455626,0.442178,-0.412938,-0.003760,0.005009,0.104485
569,4.741667,-0.653116,-0.455580,0.442075,-0.412863,-0.003785,0.004981,0.104484
570,4.750000,-0.653166,-0.455626,0.441941,-0.412876,-0.003803,0.004962,0.104484
571,4.758333,-0.653196,-0.455695,0.441762,-0.412944,-0.003813,0.004952,0.104486
572,4.766667,-0.653154,-0.455745,0.441730,-0.412989,-0.003817,0.004949,0.104485
573,4.775000,-0.653108,-0.455765,0.441775,-0.412993,-0.003817,0.004952,0.104482
574,4.783333,-0.653025,-0.455814,0.441775,-0.413070,-0.003809,0.004965,0.104484
